periodo,data_inicial,data_final,cenario,rotulo,quantidade_meses,retorno_total_bruto,retorno_total_liquido,retorno_anualizado_liquido,volatilidade_anualizada_liquida,retorno_volatilidade,sharpe_excesso_cdi,sortino_excesso_cdi,calmar,maximo_drawdown,meses_positivos,melhor_mes,pior_mes,turnover_total,turnover_medio_mensal,custo_acumulado_simples,indice_final_liquido,diferenca_indice_vs_benchmark
WALK_FORWARD_OOS,2024-01-31,2026-05-31,WALK_FORWARD,Modelo walk-forward,29,0.3205019208778228,0.31966294815037033,0.12162264334242767,0.048487529103636795,2.5083283390760656,-0.10496559927845514,-0.16737509408794335,5.357093940217334,-0.022703100729552173,0.8620689655172413,0.05665678441184663,-0.017951672873797175,0.6355267972425722,0.021914717146295594,0.0006355267972425722,131.96629481503703,3.1701706938942777
WALK_FORWARD_OOS,2024-01-31,2026-05-31,MODELO_FIXO_CELULA_9,Modelo fixo da Célula 9,29,0.3196290824056769,0.3189022206637757,0.1213550535783392,0.05247328908241831,2.312701484897016,-0.09809666798810789,-0.16249733958449059,5.3453074548699755,-0.022703100729552173,0.7931034482758621,0.06426960049539399,-0.017951672873797175,0.5509456710095276,0.018998126586535435,0.0005509456710095276,131.89022206637756,3.0940979452348074
WALK_FORWARD_OOS,2024-01-31,2026-05-31,MODELO_ANTERIOR_SEM_CDI,Modelo anterior sem CDI,29,0.2837798425110196,0.2830515983295576,0.10864032468343088,0.08144426271556376,1.3339223790734867,-0.18166831801722916,-0.28147424672028387,2.2051831081346718,-0.04926589736819087,0.6551724137931034,0.08682466700421876,-0.036361902829802784,0.5674200230987332,0.019566207693059764,0.000567420023098733,128.30515983295575,-0.49096428818700133
WALK_FORWARD_OOS,2024-01-31,2026-05-31,BENCHMARK_5_ATIVOS,Benchmark de pesos iguais,29,0.28865323976362456,0.28796124121142763,0.11039377441377973,0.07518524891522607,1.4682903362899347,-0.1817411580905756,-0.281581341632256,2.4985737797089094,-0.04418271547964492,0.6551724137931034,0.08104130307098978,-0.0328216019121329,0.5371319306277863,0.018521790711302975,0.0005371319306277864,128.79612412114275,0.0
WALK_FORWARD_OOS,2024-01-31,2026-05-31,CARTEIRA_ESTATICA,Carteira estática,29,0.30806829078601927,0.307558836471981,0.11735417978143636,0.04893666057508175,2.398083122189837,-0.18208095196622448,-0.28208083888840113,5.169081579622239,-0.022703100729552173,0.7931034482758621,0.05675127449959971,-0.017951672873797175,0.38954339183340914,0.013432530752876178,0.0003895433918334091,130.7558836471981,1.9597595260553362
WALK_FORWARD_OOS,2024-01-31,2026-05-31,CDI_100,100% CDI,29,0.3393334023744503,0.3393334023744503,0.12851066827823998,0.0052932503285110085,24.27821476457359,4.620634699064077,inf,,0.0,1.0,0.01275732508747951,0.007883369678362895,0.0,0.0,0.0,133.93334023744504,5.137216116302284
