data,NG=F,ZC=F,GC=F,USDBRL=X,EURBRL=X,JPYBRL=X,IMAB11.SA,B5MB11.SA,IB5M11.SA,BOVV11.SA,FIND11.SA,MATB11.SA,CDI,regime_confirmacao_1m,regime_confirmacao_2m,regime_confirmacao_3m,numero_recalibracao,candidato_aplicado,meses_confirmacao_aplicada,data_final_treino_utilizada,periodo,retorno_bruto_WALK_FORWARD,turnover_WALK_FORWARD,custo_WALK_FORWARD,retorno_liquido_WALK_FORWARD,retorno_bruto_MODELO_FIXO_CELULA_9,turnover_MODELO_FIXO_CELULA_9,custo_MODELO_FIXO_CELULA_9,retorno_liquido_MODELO_FIXO_CELULA_9,retorno_bruto_MODELO_ANTERIOR_SEM_CDI,turnover_MODELO_ANTERIOR_SEM_CDI,custo_MODELO_ANTERIOR_SEM_CDI,retorno_liquido_MODELO_ANTERIOR_SEM_CDI,retorno_bruto_BENCHMARK_5_ATIVOS,turnover_BENCHMARK_5_ATIVOS,custo_BENCHMARK_5_ATIVOS,retorno_liquido_BENCHMARK_5_ATIVOS,retorno_bruto_CARTEIRA_ESTATICA,turnover_CARTEIRA_ESTATICA,custo_CARTEIRA_ESTATICA,retorno_liquido_CARTEIRA_ESTATICA,retorno_bruto_CDI_100,turnover_CDI_100,custo_CDI_100,retorno_liquido_CDI_100,peso_walk_forward_NG=F,peso_walk_forward_ZC=F,peso_walk_forward_GC=F,peso_walk_forward_USDBRL=X,peso_walk_forward_EURBRL=X,peso_walk_forward_JPYBRL=X,peso_walk_forward_IMAB11.SA,peso_walk_forward_B5MB11.SA,peso_walk_forward_IB5M11.SA,peso_walk_forward_BOVV11.SA,peso_walk_forward_FIND11.SA,peso_walk_forward_MATB11.SA,peso_walk_forward_CDI,indice_WALK_FORWARD,drawdown_WALK_FORWARD,indice_MODELO_FIXO_CELULA_9,drawdown_MODELO_FIXO_CELULA_9,indice_MODELO_ANTERIOR_SEM_CDI,drawdown_MODELO_ANTERIOR_SEM_CDI,indice_BENCHMARK_5_ATIVOS,drawdown_BENCHMARK_5_ATIVOS,indice_CARTEIRA_ESTATICA,drawdown_CARTEIRA_ESTATICA,indice_CDI_100,drawdown_CDI_100,diferenca_oficial_vs_benchmark,diferenca_oficial_vs_challenger
2024-11-30,0.2423346489658562,0.029823493609252,-0.0296899709229877,0.0436630838437501,0.0148712451229104,0.0589769429587909,0.0,0.0,-0.0040190210806967,-0.0319655079649996,-0.081403584302006,0.0162688239797479,0.0079299039202747,EXPANSAO_INFLACIONARIA,EXPANSAO_INFLACIONARIA,EXPANSAO_INFLACIONARIA,1,conf_2m_cdi_40_40_50_30,2,2023-12-31,WALK_FORWARD_OOS,0.0161149692785907,0.0098324640529844,9.832464052984468e-06,0.0161049783646816,0.0161149692785907,0.0098324640529844,9.832464052984468e-06,0.0161049783646816,0.0215716795174681,0.0130095512206119,1.3009551220611912e-05,0.0215583893283779,0.0205223121638378,0.0125906381106733,1.2590638110673332e-05,0.0205094631367215,0.0161149692785907,0.0098324640529844,9.832464052984465e-06,0.0161049783646816,0.0079299039202747,0.0,0.0,0.0079299039202747,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.4,108.41088006423998,0.0,108.41088006423998,0.0,107.36495077840209,0.0,107.571319741482,0.0,108.41088006423998,0.0,109.85278024591283,0.0,0.8395603227579755,1.045929285837886
2024-12-31,0.1703836476186082,0.0691489361702133,-0.0191569071673872,0.0298974109071148,0.013178822892321,-0.0139670306953703,0.0,0.0,-0.0386096757990128,-0.0405152396106224,-0.0135937519179324,-0.051157166851549,0.0093143107189948,EXPANSAO_INFLACIONARIA,EXPANSAO_INFLACIONARIA,EXPANSAO_INFLACIONARIA,1,conf_2m_cdi_40_40_50_30,2,2023-12-31,WALK_FORWARD_OOS,0.009006176564917,0.0152783964586646,1.527839645866463e-05,0.0089907605685222,0.009006176564917,0.0152783964586646,1.527839645866463e-05,0.0089907605685222,0.0088007537955319,0.0235349329120704,2.353493291207044e-05,0.0087770117374696,0.0088402581742598,0.0220632812790254,2.206328127902544e-05,0.0088179998478781,0.009006176564917,0.0152783964586646,1.5278396458664626e-05,0.0089907605685222,0.0093143107189948,0.0,0.0,0.0093143107189948,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.4,109.38557632992034,0.0,109.38557632992034,0.0,108.30729421157699,0.0,108.51988362259843,0.0,109.38557632992034,0.0,110.87598317446871,0.0,0.8656927073219123,1.0782821183433526
2025-01-31,-0.2266260603977964,0.0657822001105592,0.0791987623688634,-0.0515362460765258,-0.0509455784235335,-0.0291450899523939,0.0,0.0,0.0043880480438616,0.0484906946342853,0.1033580315430382,-0.0005501335039135,0.0101320135641482,EXPANSAO_INFLACIONARIA,EXPANSAO_INFLACIONARIA,EXPANSAO_INFLACIONARIA,2,conf_2m_cdi_40_40_50_30,2,2024-12-31,WALK_FORWARD_OOS,0.0011735368429815,0.0123413112003476,1.2341311200347636e-05,0.0011611810487976,0.0011735368429815,0.0123413112003476,1.2341311200347636e-05,0.0011611810487976,-0.0047987809711296,0.0204372866722595,2.043728667225954e-05,-0.0048191201837394,-0.0036502583145697,0.0188885463305135,1.8888546330513567e-05,-0.003669077912827,0.0011735368429815,0.0123413112003476,1.2341311200347636e-05,0.0011611810487976,0.0101320135641482,0.0,0.0,0.0101320135641482,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.4,109.51259278816646,0.0,109.51259278816646,0.0,107.78534834399578,-0.004819120183739423,108.1217157144962,-0.0036690779128268902,109.51259278816646,0.0,111.99938013993072,0.0,1.3908770736702536,1.7272444441706796
2025-02-28,0.2595270116744432,-0.0591286307053938,0.0086400173611107,-0.0060429949741542,-0.006064329488123,0.021858953942984,0.0,0.0,0.001139735450077,-0.0242104076620034,-0.0309881278177486,-0.0493577729671366,0.0098532226245136,EXPANSAO_INFLACIONARIA,EXPANSAO_INFLACIONARIA,EXPANSAO_INFLACIONARIA,2,conf_2m_cdi_40_40_50_30,2,2024-12-31,WALK_FORWARD_OOS,0.0097099617905082,0.0183293831063672,1.8329383106367275e-05,0.0096914544297921,0.0097099617905082,0.0183293831063672,1.8329383106367275e-05,0.0096914544297921,0.0096144545678379,0.0283910634086464,2.839106340864648e-05,0.0095857905398399,0.0096328213414283,0.0265316119750547,2.6531611975054783e-05,0.0096060341551751,0.0097099617905082,0.0183293831063672,1.8329383106367268e-05,0.0096914544297921,0.0098532226245136,0.0,0.0,0.0098532226245136,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.4,110.57392909066135,0.0,110.57392909066135,0.0,108.81855611648501,0.0,109.16033660856579,0.0,110.57392909066135,0.0,113.10293496625698,0.0,1.4135924820955665,1.755372974176339
2025-03-31,0.0743348563350876,0.0082690187431093,0.1008178211637258,-0.0138551445696865,0.0267746912791519,-0.01117070508445,0.0,0.0,0.0252347589441463,0.0600397856998644,0.0887584003939558,0.0177571539193126,0.0096402956224821,EXPANSAO_INFLACIONARIA,EXPANSAO_INFLACIONARIA,EXPANSAO_INFLACIONARIA,2,conf_2m_cdi_40_40_50_30,2,2024-12-31,WALK_FORWARD_OOS,0.0227041500902037,0.0130290944263776,1.302909442637766e-05,0.0226908251812618,0.0227041500902037,0.0130290944263776,1.302909442637766e-05,0.0226908251812618,0.0314133864020181,0.0216383801505997,2.1638380150599776e-05,0.0313910682870706,0.0297385332651307,0.0199875195046042,1.9987519504604225e-05,0.0297179513461125,0.0227041500902036,0.0130290944263776,1.302909442637765e-05,0.0226908251812618,0.0096402956224821,0.0,0.0,0.0096402956224821,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.4,113.08294278526279,0.0,113.08294278526279,0.0,112.23448684243802,0.0,112.40435818082442,0.0,113.08294278526279,0.0,114.19328069510209,0.0,0.6785846044383703,0.8484559428247707
2025-04-30,-0.1925224547007586,0.0218698742482237,0.0583450583844613,-0.023983631138829,0.0268541713763401,0.0255544109463512,0.0,0.0,0.0271120599005252,0.0371342598268373,0.0932113483950902,-0.0512042629694454,0.0105587962367734,EXPANSAO_INFLACIONARIA,EXPANSAO_INFLACIONARIA,EXPANSAO_INFLACIONARIA,2,conf_2m_cdi_40_40_50_30,2,2024-12-31,WALK_FORWARD_OOS,0.0053420602081491,0.0117206629724522,1.1720662972452223e-05,0.0053302769326892,0.0053420602081491,0.0117206629724522,1.1720662972452223e-05,0.0053302769326892,0.0018642361890663,0.0160214873265882,1.6021487326588264e-05,0.0018481848339033,0.0025330485004284,0.0153135759829245,1.5313575982924517e-05,0.0025176961344148,0.0053420602081491,0.0117206629724522,1.1720662972452217e-05,0.0053302769326892,0.0105587962367734,0.0,0.0,0.0105587962367734,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.4,113.68570618667168,0.0,113.68570618667168,0.0,112.44191691886114,0.0,112.68735819890767,0.0,113.68570618667168,0.0,115.39902427757033,0.0,0.9983479877640065,1.2437892678105413
2025-05-31,0.0363800518341785,-0.0497592295345097,-0.0048714365071853,0.0080249489351511,0.0070830567757236,-0.0025828931346337,0.0,0.0,0.0246846654393653,0.0151899175661176,0.0153530197866456,-0.0171896988074169,0.0113877585481663,EXPANSAO_INFLACIONARIA,EXPANSAO_INFLACIONARIA,EXPANSAO_INFLACIONARIA,2,conf_2m_cdi_40_40_50_30,2,2024-12-31,WALK_FORWARD_OOS,0.0061707235369383,0.014642809721341,1.464280972134109e-05,0.0061559903704864,0.0061707235369383,0.014642809721341,1.464280972134109e-05,0.0061559903704864,0.0026927001961196,0.0230430032123704,2.304300321237044e-05,0.0026695951450079,0.0033615508385847,0.0215128600598681,2.151286005986813e-05,0.0033399656619519,0.0061707235369383,0.014642809721341,1.464280972134109e-05,0.0061559903704864,0.0113877585481663,0.0,0.0,0.0113877585481663,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.4,114.3855542992188,0.0,114.3855542992188,0.0,112.74209131436312,0.0,113.06373010582811,0.0,114.3855542992188,0.0,116.7131605027373,0.0,1.3218241933906825,1.6434629848556739
2025-06-30,0.0026109842972974,-0.0529279279279274,0.0016722916973179,-0.0329561462339872,-0.0032092267434918,-0.0375495028154385,0.0,0.0,0.0145947221143585,0.0141075571174453,0.0166059587147475,0.0067114468851683,0.0109705127204058,EXPANSAO_INFLACIONARIA,EXPANSAO_INFLACIONARIA,EXPANSAO_INFLACIONARIA,2,conf_2m_cdi_40_40_50_30,2,2024-12-31,WALK_FORWARD_OOS,0.0008712129434368,0.0055372113598018,5.537211359801845e-06,0.0008656709079868,0.0008712129434368,0.0055372113598018,5.537211359801845e-06,0.0008656709079868,-0.0058616535745425,0.0075263553781026,7.526355378102624e-06,-0.0058691358130327,-0.0045668715518541,0.007250439817586,7.250439817586052e-06,-0.0045740888798444,0.0008712129434368,0.0055372113598018,5.537211359801845e-06,0.0008656709079868,0.0109705127204058,0.0,0.0,0.0109705127204058,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.4,114.48457454586958,0.0,114.48457454586958,0.0,112.0803926685938,-0.005869135813032611,112.54656655523732,-0.00457408887984434,114.48457454586958,0.0,117.99356371467135,0.0,1.9380079906322578,2.404181877275775
2025-07-31,-0.1012731869133312,-0.0630202140309157,-0.0003642396817153,0.0177058340306657,-0.0082750029549326,-0.014825002063655,0.0,0.0,-0.0156846201391283,-0.0408909383077715,-0.0777556855198146,0.0151515151515166,0.0127573250874795,EXPANSAO_INFLACIONARIA,EXPANSAO_INFLACIONARIA,EXPANSAO_INFLACIONARIA,2,conf_2m_cdi_40_40_50_30,2,2024-12-31,WALK_FORWARD_OOS,-0.0093586469864622,0.0065877647231781,6.58776472317819e-06,-0.0093651730986209,-0.0093586469864622,0.0065877647231781,6.58776472317819e-06,-0.0093651730986209,-0.0241026283690901,0.0088727268723309,8.872726872330955e-06,-0.024111287239924,-0.0212672473339694,0.0084797229069877,8.479722906987745e-06,-0.0212755467165119,-0.0093586469864622,0.0065877647231781,6.58776472317819e-06,-0.0093651730986209,0.0127573250874795,0.0,0.0,0.0127573250874795,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.4,113.41240668812553,-0.00936517309862095,113.41240668812553,-0.00936517309862095,109.37799012699787,-0.0298389106335184,110.15207682070836,-0.025752319354707565,113.41240668812553,-0.00936517309862095,119.49884596520965,0.0,3.2603298674171697,4.034416561127657
2025-08-31,-0.0350933578394263,0.0101522842639603,0.0548099121451075,-0.0291279141320203,-0.0075805558599851,-0.013414715769436,0.0,0.0,0.0080993558235815,0.0635851460248626,0.0804954135193376,0.0334328418940457,0.0116415613879778,EXPANSAO_INFLACIONARIA,EXPANSAO_INFLACIONARIA,EXPANSAO_INFLACIONARIA,2,conf_2m_cdi_40_40_50_30,2,2024-12-31,WALK_FORWARD_OOS,0.0129245450586924,0.0129864236069461,1.298642360694618e-05,0.0129113907914686,0.0129245450586924,0.0129864236069461,1.298642360694618e-05,0.0129113907914686,0.0137798675058356,0.0159280334112512,1.5928033411251214e-05,0.0137637199862343,0.0136153824198465,0.0155515883556853,1.5551588355685326e-05,0.0135996190906682,0.0129245450586924,0.0129864236069461,1.2986423606946176e-05,0.0129113907914686,0.0116415613879778,0.0,0.0,0.0116415613879778,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.4,114.8767185914769,0.0,114.8767185914769,0.0,110.88343815576297,-0.01648588505793802,111.65010310751602,-0.012502921997964656,114.8767185914769,0.0,120.88999911630616,0.0,3.2266154839608845,3.9932804357139275
2025-09-30,0.1021021009076221,0.0439698492462317,0.1056798522659985,-0.0168668037834069,-0.0124765633710064,-0.0274927955580422,0.0,0.0,0.0067242741131932,0.0344376328667519,0.0424468235243398,-0.0046216383026445,0.0121992894971867,EXPANSAO_INFLACIONARIA,EXPANSAO_INFLACIONARIA,EXPANSAO_INFLACIONARIA,2,conf_2m_cdi_40_40_50_30,2,2024-12-31,WALK_FORWARD_OOS,0.0185748523943265,0.0089160211503275,8.916021150327511e-06,0.0185657707593993,0.0185748523943265,0.0089160211503275,8.916021150327511e-06,0.0185657707593993,0.0228252276590864,0.0145662657512275,1.456626575122754e-05,0.0228103289150032,0.0220078478004787,0.0134978966600306,1.3497896660030686e-05,0.0219940528441633,0.0185748523943265,0.0089160211503275,8.916021150327511e-06,0.0185657707593993,0.0121992894971867,0.0,0.0,0.0121992894971867,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.4,117.0094934144383,0.0,117.0094934144383,0.0,113.41272585132236,0.0,114.10574137531901,0.0,117.0094934144383,0.0,122.36477121284062,0.0,2.903752039119283,3.5967675631159324
2025-10-31,0.2485619454494256,0.0385078219013237,0.0368152209295293,0.0113309416657845,-0.0024891707885308,-0.0238327916191202,0.0,0.0,0.0019084075558011,0.0223716662609585,0.0031321287824612,0.0847359486260861,0.0127573250874795,RECESSAO_DESINFLACIONARIA,EXPANSAO_INFLACIONARIA,EXPANSAO_INFLACIONARIA,2,conf_2m_cdi_40_40_50_30,2,2024-12-31,WALK_FORWARD_OOS,0.0261550359731777,0.0115731306484307,1.1573130648430702e-05,0.0261431601468808,0.0261550359731777,0.0115731306484307,1.1573130648430702e-05,0.0261431601468808,0.0350868432303099,0.0174769285043981,1.7476928504398178e-05,0.0350687530915549,0.0333691879885537,0.0164530589526072,1.6453058952607207e-05,0.0333521859043841,0.0261550359731777,0.0115731306484306,1.1573130648430692e-05,0.0261431601468808,0.0127573250874795,0.0,0.0,0.0127573250874795,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.4,120.06849133947736,0.0,120.06849133947736,0.0,117.3899687316426,0.0,117.91141727442623,0.0,120.06849133947736,0.0,123.92581837845789,0.0,2.157074065051134,2.678522607834765
2025-11-30,0.1760426332186913,0.0092699884125144,0.0592887992593516,-0.0049423790754425,-0.0024828152723671,-0.0200692169765602,0.0,0.0,0.0343723049411535,0.0636275094645735,0.0851972917860208,-0.0024968680294344,0.0105270269352091,RECESSAO_DESINFLACIONARIA,RECESSAO_DESINFLACIONARIA,EXPANSAO_INFLACIONARIA,2,conf_2m_cdi_40_40_50_30,2,2024-12-31,WALK_FORWARD_OOS,0.0263635308647252,0.0972810825371391,9.728108253713916e-05,0.026263685109366,0.0263635308647252,0.0972810825371389,9.7281082537139e-05,0.026263685109366,0.033150603977375,0.0215983136857623,2.159831368576235e-05,0.0331282896665456,0.0314103288202853,0.020481486723258,2.0481486723258085e-05,0.0313892040033294,0.0241011731605086,0.014812615168104,1.4812615168104084e-05,0.0240860035439374,0.0105270269352091,0.0,0.0,0.0105270269352091,0.0583333333333333,0.0583333333333333,0.0583333333333333,0.0583333333333333,0.0583333333333333,0.0583333333333333,0.0583333333333333,0.0583333333333333,0.0583333333333333,0.0583333333333333,0.0583333333333333,0.0583333333333333,0.3,123.22193238757404,0.0,123.22193238757404,0.0,121.27889761973121,0.0,121.61256280557488,0.0,122.96046144739523,0.0,125.23038880649575,0.0,1.609369581999161,1.943034767842832
2025-12-31,-0.1810309357206783,0.0114810562571763,0.0359861318534231,0.0399036139686559,0.0550097006353822,0.041164692024767,0.0,0.0,-0.0034318545067382,0.0150624010822792,-0.0153846760365603,0.0872519406666918,0.0121992894971867,RECESSAO_DESINFLACIONARIA,RECESSAO_DESINFLACIONARIA,RECESSAO_DESINFLACIONARIA,2,conf_2m_cdi_40_40_50_30,2,2024-12-31,WALK_FORWARD_OOS,0.0086771576122459,0.0162952025124749,1.6295202512474982e-05,0.008660721013693,0.0086771576122459,0.0162952025124749,1.6295202512474982e-05,0.008660721013693,0.0071676725186998,0.0203887279203528,2.0388727920352872e-05,0.0071471376510547,0.0075547199785834,0.0195010721848163,1.950107218481632e-05,0.0075350715812589,0.0091803193100946,0.014550450711208,1.455045071120809e-05,0.0091656352815996,0.0121992894971867,0.0,0.0,0.0121992894971867,0.0583333333333333,0.0583333333333333,0.0583333333333333,0.0583333333333333,0.0583333333333333,0.0583333333333333,0.0583333333333333,0.0583333333333333,0.0583333333333333,0.0583333333333333,0.0583333333333333,0.0583333333333333,0.3,124.28912316675098,0.0,124.28912316675098,0.0,122.1456945951876,0.0,122.52892217149525,0.0,124.08747219107926,0.0,126.75811057339143,0.0,1.7602009952557296,2.1434285715633763
2026-01-31,0.0961732676461721,-0.0278093076049938,0.0786709221767907,-0.0682156874983996,-0.0527294550002305,-0.0506332774003956,0.3796226453481237,0.3073125189940375,0.0084831358721766,0.125346838776138,0.1413407278282543,0.104588006117819,0.0116415613879778,EXPANSAO_DESINFLACIONARIA,RECESSAO_DESINFLACIONARIA,RECESSAO_DESINFLACIONARIA,3,conf_2m_cdi_50_40_50_40,2,2025-12-31,WALK_FORWARD_OOS,0.0567641413179657,0.1015902242721877,0.0001015902242721,0.0566567844118466,0.064284571306297,0.0140665488409504,1.4066548840950444e-05,0.0642696004953939,0.086845861271291,0.0195007110275954,1.9500711027595423e-05,0.0868246670042187,0.0810609151264207,0.0181414896760335,1.8141489676033545e-05,0.0810413030709897,0.0567641413179657,0.0121756765422482,1.2175676542248252e-05,0.0567512744995997,0.0116415613879778,0.0,0.0,0.0116415613879778,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.4,131.33094522274703,0.0,132.2771354586009,0.0,132.75095385441378,0.0,132.45882568815713,0.0,131.12959438735663,0.0,128.23377289905565,0.0,-1.127880465410101,-1.4200086316667466
2026-02-28,-0.3433624466104477,0.024518388791594,0.1095908076875789,-0.0101364194263084,-0.0236221204787711,-0.0272424144533465,0.0173231356727967,0.0206907786183934,0.0248188836887459,0.0409519698200522,0.0376736925024803,0.0120590324559926,0.0099702202530813,EXPANSAO_DESINFLACIONARIA,EXPANSAO_DESINFLACIONARIA,RECESSAO_DESINFLACIONARIA,3,conf_2m_cdi_50_40_50_40,2,2025-12-31,WALK_FORWARD_OOS,0.0001210804710723,0.117079527272268,0.0001170795272722,3.986767755703724e-06,-0.0018487474853294,0.1148389851749062,0.0001148389851749,-0.0019633741622193,-0.0097280593109366,0.0485586211478363,4.855862114783637e-05,-0.0097761455509379,-0.0082128070367814,0.0475329732263621,4.75329732263622e-05,-0.0082599496308707,-0.0018487474853294,0.0395407974677919,3.9540797467791934e-05,-0.0018882151818474,0.0099702202530813,0.0,0.0,0.0099702202530813,0.0416666666666666,0.0416666666666666,0.0416666666666666,0.0416666666666666,0.0416666666666666,0.0416666666666666,0.0416666666666666,0.0416666666666666,0.0416666666666666,0.0416666666666666,0.0416666666666666,0.0416666666666666,0.5,131.33146880872476,0.0,132.0174259485891,-0.0019633741622192558,131.45316120750718,-0.009776145550937976,131.36472245980866,-0.008259949630870844,130.88199349644492,-0.0018882151818475634,129.51229185874286,0.0,-0.03325365108389633,-0.12169239878241456
2026-03-31,0.0087443496505659,0.0433048433048433,-0.1114424820464096,0.0248023830903747,-0.0048220351679246,-0.0008192518765495,-0.0002688544434893,-0.0117157716055522,-0.0095083768331777,-0.0056127515706447,-0.0595195744166205,-0.0845837530267021,0.0121205359250438,EXPANSAO_DESINFLACIONARIA,EXPANSAO_DESINFLACIONARIA,EXPANSAO_DESINFLACIONARIA,3,conf_2m_cdi_50_40_50_40,2,2025-12-31,WALK_FORWARD_OOS,-0.0027497851600316,0.0168666129014463,1.686661290144634e-05,-0.0027666053933712,-0.0057238493770467,0.0198851832338767,1.9885183233876745e-05,-0.005743620740487,-0.0176201062451071,0.0307534348823107,3.0753434882310754e-05,-0.0176503178011995,-0.0153323645397109,0.0288145074372689,2.881450743726898e-05,-0.0153607372526162,-0.0057238493770467,0.0198851832338767,1.988518323387674e-05,-0.005743620740487,0.0121205359250438,0.0,0.0,0.0121205359250438,0.0416666666666666,0.0416666666666666,0.0416666666666666,0.0416666666666666,0.0416666666666666,0.0416666666666666,0.0416666666666666,0.0416666666666666,0.0416666666666666,0.0416666666666666,0.0416666666666666,0.0416666666666666,0.5,130.96812645879922,-0.0027666053933709245,131.25916792280506,-0.0076957180261468805,129.13297113622238,-0.02725391127629251,129.34686347384067,-0.023493807967487457,130.13025696404245,-0.007620990730453636,131.08205024495152,0.0,1.6212629849585483,1.8351553225768384
2026-04-30,-0.0405686894741084,0.0152921900600768,-0.0070789012936667,-0.0468275110404468,-0.028119551980679,-0.04870785108522,0.0207081801469968,0.023163322355542,0.0226452428489292,-0.0005696266894718,0.000695987691011,0.0003213957562406,0.010900584045334,EXPANSAO_DESINFLACIONARIA,EXPANSAO_DESINFLACIONARIA,EXPANSAO_DESINFLACIONARIA,3,conf_2m_cdi_50_40_50_40,2,2025-12-31,WALK_FORWARD_OOS,0.0017400498266338,0.0111956292646595,1.1195629264659543e-05,0.0017288347164163,-9.20570171062153e-05,0.0124789632582332,1.2478963258233245e-05,-0.0001045348315882,-0.0074204843920663,0.0171934072248854,1.7193407224885445e-05,-0.0074375502158812,-0.0060111714353432,0.016370124709655,1.6370124709655055e-05,-0.0060274431564268,-9.205701710621616e-05,0.0124789632582332,1.2478963258233236e-05,-0.0001045348315882,0.010900584045334,0.0,0.0,0.010900584045334,0.0416666666666666,0.0416666666666666,0.0416666666666666,0.0416666666666666,0.0416666666666666,0.0416666666666666,0.0416666666666666,0.0416666666666666,0.0416666666666666,0.0416666666666666,0.0416666666666666,0.0416666666666666,0.5,131.19454870256519,-0.0010425536804054003,131.24544676779186,-0.00779944838714719,128.17253817887078,-0.03448875915847727,128.56723260679001,-0.029379643531862176,130.11665381954617,-0.007724728903059308,132.5109211504813,0.0,2.6273160957751713,3.022010523694405
2026-05-31,0.1890133753083314,-0.0387305002689605,-0.0117451173464212,0.0068161817673819,0.0041175844795873,0.0124812142017414,0.0002634707459698,-0.0014482997017326,-0.0048940999144628,-0.0725388601036267,-0.0754413659988445,0.0046586492454196,0.0107343536262072,EXPANSAO_DESINFLACIONARIA,EXPANSAO_DESINFLACIONARIA,EXPANSAO_DESINFLACIONARIA,3,conf_2m_cdi_50_40_50_40,2,2025-12-31,WALK_FORWARD_OOS,0.0058901864970362,0.0076855911355358,7.68559113553585e-06,0.0058824556363354,0.004921353071202,0.0085667781050863,8.566778105086333e-06,0.004912744132957,0.0010460193678652,0.0112956245063638,1.1295624506363853e-05,0.0010347119279168,0.0017912758492761,0.0109308338622313,1.0930833862231325e-05,0.0017803254352752,0.004921353071202,0.0085667781050863,8.566778105086333e-06,0.004912744132957,0.0107343536262072,0.0,0.0,0.0107343536262072,0.0416666666666666,0.0416666666666666,0.0416666666666666,0.0416666666666666,0.0416666666666666,0.0416666666666666,0.0416666666666666,0.0416666666666666,0.0416666666666666,0.0416666666666666,0.0416666666666666,0.0416666666666666,0.5,131.9662948150371,0.0,131.89022206637765,-0.00292502094849445,128.30515983295584,-0.03348973316104065,128.79612412114284,-0.027651623423245897,130.75588364719817,-0.0028499343866993376,133.93334023744504,0.0,3.1701706938942493,3.6611349820812507
