confirmacao_meses,peso_cdi_expansao_desinflacionaria,peso_cdi_expansao_inflacionaria,peso_cdi_estagflacao,peso_cdi_recessao_desinflacionaria,candidato_original_celula_9,treino_indice_final,treino_retorno_anualizado,treino_volatilidade,treino_retorno_volatilidade,treino_sharpe_excesso_cdi,treino_drawdown,treino_turnover,avaliacao_indice_final,avaliacao_retorno_anualizado,avaliacao_volatilidade,avaliacao_retorno_volatilidade,avaliacao_sharpe_excesso_cdi,avaliacao_sortino_excesso_cdi,avaliacao_drawdown,avaliacao_turnover,diferenca_indice_vs_benchmark,diferenca_indice_vs_modelo_anterior,superou_benchmark,superou_modelo_anterior
1,0.2,0.3,0.7,0.1,False,137.68312894152348,0.08322875910920113,0.06447405611079443,1.2908875930836115,0.06395473256615182,-0.06354653847745884,3.390574879570658,130.39216057920123,0.11606700305166728,0.06403089854318177,1.8126717833483614,-0.14498783484950628,-0.22914261820251774,-0.03602481857541062,0.8311621168744288,1.596036458058478,2.0870007462454794,True,True
1,0.2,0.3,0.7,0.2,False,135.6973036226928,0.0793015593531936,0.06250688203992999,1.2686852513701614,0.009850758776467723,-0.06354653847745884,3.188070453322702,129.91453844150914,0.1143735490379314,0.06343630579239382,1.8029667334702377,-0.17100486293481756,-0.2680435195958803,-0.03602481857541062,0.6388335404686534,1.1184143203663837,1.609378608553385,True,True
1,0.2,0.3,0.7,0.3,False,133.72788958791202,0.07536401047448682,0.060732942941514635,1.2409082587527793,-0.047718750030311195,-0.06354653847745884,3.0147263676502227,129.4128704409188,0.11259090364474611,0.06281819548854695,1.7923294798443192,-0.1988868152415041,-0.309044587656726,-0.03602481857541062,0.6360101837482874,0.6167463197760412,1.1077106079630425,True,True
1,0.2,0.3,0.7,0.4,False,131.73470789852342,0.07133440762049159,0.059157989635966315,1.205828799447951,-0.10982277930892262,-0.06354653847745884,3.1758904440246587,128.8875980724666,0.11072003493804838,0.062230803620898716,1.7791837562076047,-0.22845260540358794,-0.35205276737077373,-0.03602481857541062,0.8214943891158972,0.09147395132384872,0.58243823951085,True,True
1,0.2,0.3,0.7,0.5,False,129.75998207873653,0.06729676782479976,0.05781515955000345,1.1639986527512012,-0.17495563070702774,-0.06354653847745884,3.360443528965818,128.3618347917761,0.10884293651013999,0.061707444645027976,1.7638542178542458,-0.2583387895591524,-0.395178339835232,-0.03602481857541062,1.0175282621698964,-0.4342893293666634,0.056674958820337906,False,True
1,0.2,0.4,0.3,0.1,False,134.40361627611335,0.07671989684538438,0.061936640455077914,1.238683536622052,-0.026786139201851532,-0.05708293305247125,3.376215299959779,130.7384067736603,0.11729237904864398,0.06250804247151535,1.876436605771067,-0.13252180621290113,-0.21194511276529754,-0.03602481857541062,1.0105758752096892,1.942282652517548,2.4332469407045494,True,True
1,0.2,0.4,0.3,0.2,False,132.46509448207053,0.07281629995732986,0.05985345620939055,1.216576361147638,-0.08622687378162065,-0.05708293305247125,3.173710873711823,130.2595176467019,0.11559707032542743,0.06190259342246612,1.8674027037367085,-0.159146157370944,-0.2523446411276057,-0.03602481857541062,0.818247298803914,1.4633935255591553,1.9543578137461566,True,True
1,0.2,0.4,0.3,0.3,False,130.54662309558685,0.06891066577254579,0.057966297485080996,1.1888057157744392,-0.14946680055095485,-0.05708293305247125,2.9694956320036052,129.7585134941606,0.11381955730975424,0.06127505983224362,1.8575185013505464,-0.18759266971787938,-0.2947613189234605,-0.03602481857541062,0.8000515104169554,0.9623893730178565,1.4533536612048579,True,True
1,0.2,0.4,0.3,0.4,False,128.64454112393074,0.06499566631069098,0.056293451708371835,1.1545866231014037,-0.21640658058595585,-0.05708293305247125,2.7910528819838354,129.25444766908979,0.11202711699023782,0.060698274697561644,1.845639230248799,-0.21661678203506726,-0.33752502904049286,-0.03602481857541062,0.8106080549848744,0.4583235479470318,0.9492878361340331,True,True
1,0.2,0.4,0.3,0.5,False,126.71914786756555,0.06098821739466698,0.054843600281482545,1.1120389084897315,-0.28809163918361225,-0.05708293305247125,2.9518680258583947,128.7283566981839,0.1101519804620048,0.06016373607784559,1.8308700164411273,-0.24721669306447322,-0.3822275436076662,-0.03602481857541062,0.9975725163393854,-0.06776742295886606,0.42319686522813527,False,True
1,0.2,0.4,0.4,0.1,False,134.88802951612732,0.07768875825322064,0.06166953851948959,1.2597590336867601,-0.013504413253105654,-0.05708293305247125,3.2009170810418324,130.7384067736603,0.11729237904864398,0.06250804247151535,1.876436605771067,-0.13252180621290113,-0.21194511276529754,-0.03602481857541062,1.0105758752096892,1.942282652517548,2.4332469407045494,True,True
1,0.2,0.4,0.4,0.2,False,132.9425209634756,0.0737816488041112,0.05958180757797235,1.2383251163965792,-0.07269420916115037,-0.05708293305247125,2.998412654793876,130.2595176467019,0.11559707032542743,0.06190259342246612,1.8674027037367085,-0.159146157370944,-0.2523446411276057,-0.03602481857541062,0.818247298803914,1.4633935255591553,1.9543578137461566,True,True
1,0.2,0.4,0.4,0.3,False,131.01713508342428,0.0698725002250582,0.057690711550348696,1.2111568456575204,-0.13572243492562347,-0.05708293305247125,2.7941974130856586,129.7585134941606,0.11381955730975424,0.06127505983224362,1.8575185013505464,-0.18759266971787938,-0.2947613189234605,-0.03602481857541062,0.8000515104169554,0.9623893730178565,1.4533536612048579,True,True
1,0.2,0.4,0.4,0.4,False,129.10819768840838,0.06595397794180724,0.056014741414141214,1.1774396574319776,-0.20249756362618074,-0.05708293305247125,2.6157546630658883,129.25444766908979,0.11202711699023782,0.060698274697561644,1.845639230248799,-0.21661678203506726,-0.33752502904049286,-0.03602481857541062,0.8106080549848744,0.4583235479470318,0.9492878361340331,True,True
