data,periodo,regime_confirmacao_1m,NG=F,ZC=F,GC=F,USDBRL=X,EURBRL=X,JPYBRL=X,IMAB11.SA,B5MB11.SA,IB5M11.SA,BOVV11.SA,FIND11.SA,MATB11.SA,retorno_bruto_base,turnover_base,custo_base,retorno_liquido_base,retorno_bruto_otimizada,turnover_otimizada,custo_otimizada,retorno_liquido_otimizada,retorno_bruto_benchmark,turnover_benchmark,custo_benchmark,retorno_liquido_benchmark
2020-11-30,TREINO,EXPANSAO_INFLACIONARIA,-0.1407275221187603,0.0533249686323715,-0.0541706998613292,-0.0753400718416592,-0.052608198485068,-0.0712721718037842,0.0021955077912345,0.0280422759624732,-0.0026525198938988,0.1611228690531638,0.1792695551278085,0.1444964416558152,0.014306702851530583,0.02436615038700308,2.436615038700308e-05,0.014281988101870535,0.014306702851530583,0.02436615038700308,2.436615038700308e-05,0.014281988101870535,0.014306702851530585,0.02436615038700308,2.436615038700308e-05,0.014281988101870535
2020-12-31,TREINO,EXPANSAO_INFLACIONARIA,-0.1596113959118407,0.1304347826086962,0.0649321687214288,-0.0250632026765348,-0.0014398998533002,-0.0199306080486962,0.0463917338261508,0.071246819338423,0.0509574565481636,0.0907763606681577,0.1212350369423691,0.1158174743425113,0.040478893875460706,0.040645381617410895,4.06453816174109e-05,0.04043660321375442,0.040478893875460706,0.040645381617410895,4.06453816174109e-05,0.04043660321375442,0.04047889387546071,0.040645381617410915,4.064538161741092e-05,0.04043660321375442
2021-01-31,TREINO,EXPANSAO_INFLACIONARIA,0.0586292171640903,0.1527924130663862,-0.0231094400697375,0.0440404693631728,0.0328046211995005,0.0362985670684796,2.220446049250313e-16,-0.0137766930949376,-0.0049599945260498,-0.034376051307104,-0.0606521411704832,-0.00146704599575,0.01551866014146395,0.029470458599891704,2.9470458599891705e-05,0.015488732340832811,0.01551866014146395,0.029470458599891704,2.9470458599891705e-05,0.015488732340832811,0.015518660141463959,0.02947045859989174,2.947045859989174e-05,0.015488732340832811
2021-02-28,TREINO,EXPANSAO_INFLACIONARIA,0.0807332394474913,0.0155393053016454,-0.064526644341185,0.0165568395752833,0.0201988062535969,-0.0031267398318779,-0.0169950407054518,-0.0183044457612536,-0.019125176240559,-0.0451277541982815,-0.0737409817741164,0.101010099594774,-0.0005757077233278576,0.020266490156526352,2.026649015652635e-05,-0.0005959625459094342,-0.0005757077233278576,0.020266490156526352,2.026649015652635e-05,-0.0005959625459094342,-0.0005757077233278576,0.02026649015652636,2.0266490156526358e-05,-0.0005959625459094342
2021-03-31,TREINO,EXPANSAO_INFLACIONARIA,-0.0588234838608421,0.0157515751575165,-0.0082749418204015,0.0440617784237178,0.0060690945030739,0.0064654946855386,-0.004760677209606,-0.0186457458040012,-0.0130677715283523,0.0618650202012183,0.0630096879977628,0.0558798737529293,0.012460825374879502,0.019754441850529228,1.975444185052923e-05,0.012440824776378756,0.012460825374879502,0.019754441850529228,1.975444185052923e-05,0.012440824776378756,0.012460825374879508,0.019754441850529235,1.9754441850529236e-05,0.012440824776378756
2021-04-30,TREINO,EXPANSAO_INFLACIONARIA,0.1238496737971313,0.3114754098360659,0.0312171773110774,-0.0754036584174941,-0.0436910836373519,-0.0629779473980781,0.0187562665908598,0.0069999694824225,0.0101932908152553,0.0192209127535121,0.0113252855727241,0.1287519401170866,0.03997643640193423,0.014672486101107697,1.4672486101107698e-05,0.039961177362125566,0.03997643640193423,0.014672486101107697,1.4672486101107698e-05,0.039961177362125566,0.03997643640193425,0.014672486101107704,1.4672486101107704e-05,0.039961177362125566
2021-05-31,TREINO,EXPANSAO_INFLACIONARIA,0.0187649494590842,-0.1124999999999996,0.076500847301806,-0.0184018896204722,-0.0129871575619555,-0.0267904690338767,0.002842003658301,0.0105263676277287,0.0195569014514425,0.058251653003543,0.0701706530073891,-0.0456262371739136,0.0033589685099230733,0.03558956554191455,3.558956554191455e-05,0.003323259400151324,0.0033589685099230733,0.03558956554191455,3.558956554191455e-05,0.003323259400151324,0.0033589685099230755,0.035589565541914565,3.558956554191457e-05,0.003323259400151324
2021-06-30,TREINO,ESTAGFLACAO,0.2223710719222447,0.0963075751808146,-0.0692246786711557,-0.0540453052633409,-0.0765833067485982,-0.0601924495097703,-0.012444579727169,0.0062893020461189,0.0029588910234308,0.009662610486786,-0.0042194092827,0.0013197878672603,0.005183292443660101,0.019402956147256532,1.9402956147256532e-05,0.005163788916316969,0.005183292443660101,0.019402956147256532,1.9402956147256532e-05,0.005163788916316969,0.0051832924436601,0.01940295614725654,1.940295614725654e-05,0.005163788916316969
2021-07-31,TREINO,ESTAGFLACAO,0.0723287485115169,-0.2402777777777772,0.0236051082026313,0.0252870636450719,0.024376611246514,0.0358273923932506,0.0063630957769329,-0.0039062648429535,-0.0043743671599811,-0.0393787585524713,-0.0381355932203383,-0.0174282727399082,-0.012976084543125994,0.02602322981133625,2.602322981133625e-05,-0.013001770093307274,-0.012976084543125994,0.02602322981133625,2.602322981133625e-05,-0.013001770093307274,-0.012976084543126001,0.026023229811336257,2.6023229811336256e-05,-0.013001770093307274
2021-08-31,TREINO,ESTAGFLACAO,0.1182932592355527,-0.0237659963436922,0.0013240783660981,0.0201755692569745,0.0121217725230882,0.0151189085040535,-0.0112819690155405,-0.0232353210449215,-0.0242158238486897,-0.0263759248055441,-0.0298678360321443,-0.0423311446253067,-0.0011700356525059996,0.02392006074027512,2.392006074027512e-05,-0.0011939277259223058,-0.0011700356525059996,0.02392006074027512,2.392006074027512e-05,-0.0011939277259223058,-0.001170035652506,0.023920060740275126,2.3920060740275126e-05,-0.0011939277259223058
2021-09-30,TREINO,ESTAGFLACAO,0.3404158778390447,0.0051498127340829,-0.0328925350809224,0.0446468222647424,0.027258337238776,0.0260109574147651,0.0048902744783503,-0.0066244710519872,-0.0071204220437246,-0.0656714049366781,-0.0850059082596315,-0.0978988469342776,0.01276320780521167,0.014423856939223621,1.442385693922362e-05,0.012748599853589004,0.01276320780521167,0.014423856939223621,1.442385693922362e-05,0.012748599853589004,0.012763207805211667,0.014423856939223628,1.442385693922363e-05,0.012748599853589004
2021-10-31,TREINO,ESTAGFLACAO,-0.075166179819214,0.0586865393572433,0.0157807499580302,0.0425908947995574,0.0500915586571215,0.0276881654786864,-0.0309457916948697,-0.0509245312050475,-0.0394431330500597,-0.0646319971186365,-0.0535980300335366,-0.0890269138874849,-0.01740822237985084,0.0318665443010913,3.18665443010913e-05,-0.01743953418426225,-0.01740822237985084,0.0318665443010913,3.18665443010913e-05,-0.01743953418426225,-0.017408222379850843,0.03186654430109131,3.186654430109131e-05,-0.01743953418426225
2021-11-30,TREINO,EXPANSAO_INFLACIONARIA,-0.1583118664342765,-0.0021997360316761,-0.0052720271531471,-0.0078300669197282,-0.0410586956677391,-0.0097587327581931,0.0267833389592666,0.0522729268259603,0.0423803308382841,-0.0144913104708247,-0.0289460113308702,0.0361742400570248,-0.009188134173826598,0.023906080715144343,2.3906080715144344e-05,-0.009211820602264553,-0.009188134173826598,0.023906080715144343,2.3906080715144344e-05,-0.009211820602264553,-0.0091881341738266,0.023906080715144343,2.3906080715144344e-05,-0.009211820602264553
2021-12-31,TREINO,EXPANSAO_INFLACIONARIA,-0.2202758534858027,0.0511463844797175,0.0220455435972921,0.0182120517620383,0.0240735528279136,0.0079651599757581,-0.0117882472685491,-0.0036421792219248,-0.0414999193183911,0.0259031645678715,-0.0382329995263654,0.1146042873823256,-0.004290754519009701,0.017378504850369902,1.7378504850369902e-05,-0.004308058456961916,-0.004290754519009701,0.017378504850369902,1.7378504850369902e-05,-0.004308058456961916,-0.004290754519009699,0.01737850485036991,1.737850485036991e-05,-0.004308058456961916
2022-01-31,TREINO,EXPANSAO_INFLACIONARIA,0.3687166311917782,0.0503355704697989,-0.0097644131122923,-0.0596384660170639,-0.0766545998526579,-0.0615449418816104,0.0104060870947642,-0.016043884821247,0.0126373794052629,0.071381152172568,0.1723750471428888,0.0019678408131444,0.038681116883777816,0.024658637621061,2.4658637621061e-05,0.038655504422512754,0.038681116883777816,0.024658637621061,2.4658637621061e-05,0.038655504422512754,0.03868111688377783,0.024658637621061012,2.4658637621061012e-05,0.038655504422512754
2022-02-28,TREINO,EXPANSAO_INFLACIONARIA,-0.0828888543865149,0.053514376996806,0.0509749303621172,-0.0448289718106229,-0.041550924393448,-0.0478809385942077,0.0021351188530651,0.0051599586390771,-0.0340748707287497,0.0107202893153943,-0.0171456023885556,-0.0196398850770905,-0.013792114434394126,0.04076354821377239,4.0763548213772395e-05,-0.013832315767086212,-0.013792114434394126,0.04076354821377239,4.0763548213772395e-05,-0.013832315767086212,-0.013792114434394131,0.04076354821377241,4.0763548213772415e-05,-0.013832315767086212
2022-03-31,TREINO,EXPANSAO_DESINFLACIONARIA,0.2621924973563274,0.1353297952994692,0.0332361257205815,-0.0688180783672954,-0.0715557799921472,-0.1186941682363111,-0.0036345521017644,-0.0017453610501242,0.0723513611667512,0.0580294092823676,0.0772829184095704,0.065943186103855,0.036659779465939984,0.01617857393800752,1.6178573938007522e-05,0.03664300778904939,0.036659779465939984,0.01617857393800752,1.6178573938007522e-05,0.03664300778904939,0.03665977946594,0.01617857393800752,1.6178573938007522e-05,0.03664300778904939
2022-04-30,TREINO,EXPANSAO_DESINFLACIONARIA,0.2839418120081829,0.0928213689482468,-0.0204698867962522,0.0352432812218521,-0.0255836343331722,-0.0336635102357489,0.0,0.0,2.220446049250313e-16,-0.1020712510879942,-0.1166093656856276,-0.1088488193317498,0.00039666622564475326,0.036267965292587113,3.626796529258711e-05,0.0003603838740753318,0.00039666622564475326,0.036267965292587113,3.626796529258711e-05,0.0003603838740753318,0.0003966662256447602,0.036267965292587134,3.626796529258714e-05,0.0003603838740753318
2022-05-31,TREINO,EXPANSAO_DESINFLACIONARIA,0.1243788659503699,-0.0791322945310111,-0.0348819441434187,-0.0375470881287358,-0.0127515325857117,-0.0148352367367214,0.0,0.0,0.0069146535695263,0.0341391831648163,0.0599078175392633,0.0492091241120105,0.007950129017532297,0.03422113092493766,3.4221130924937656e-05,0.007915635824201406,0.007950129017532297,0.03422113092493766,3.4221130924937656e-05,0.007915635824201406,0.007950129017532299,0.03422113092493768,3.4221130924937676e-05,0.007915635824201406
2022-06-30,TREINO,EXPANSAO_DESINFLACIONARIA,-0.3340700452377636,-0.0129396151293955,-0.0209475099629691,0.0901650076932687,0.057097094448252,0.0202215299494774,0.0,0.0,-0.0167516449914379,-0.1151856125196116,-0.1296618180574416,-0.1480737025061405,-0.05084552635948012,0.019497862369953677,1.9497862369953676e-05,-0.050864032842775075,-0.05084552635948012,0.019497862369953677,1.9497862369953676e-05,-0.050864032842775075,-0.05084552635948014,0.019497862369953683,1.9497862369953682e-05,-0.050864032842775075
2022-07-31,TREINO,EXPANSAO_INFLACIONARIA,0.5171460943307724,-0.171428571428571,-0.0228368448142647,0.0003474416102522,-0.0240489942286463,0.0162098243781869,0.0,0.0,-0.0095238256706755,0.048200049082927,0.0353019564890768,-0.0198584766832443,0.03079238775548445,0.04597153637127098,4.5971536371270984e-05,0.030745000645739484,0.03079238775548445,0.04597153637127098,4.5971536371270984e-05,0.030745000645739484,0.030792387755484457,0.04597153637127099,4.5971536371271e-05,0.030745000645739484
2022-08-31,TREINO,EXPANSAO_INFLACIONARIA,0.1091262308297449,0.0933062880324551,-0.0284190679517341,-0.0117313511658478,-0.0280128858118688,-0.0422253998225417,0.0,0.0,0.0246795430090418,0.0653198760449045,0.0980055670200081,-0.0371113045285538,0.020244791304634007,0.04109063269140822,4.109063269140822e-05,0.020202868800659246,0.020244791304634007,0.04109063269140822,4.109063269140822e-05,0.020202868800659246,0.02024479130463401,0.04109063269140823,4.109063269140823e-05,0.020202868800659246
2022-09-30,TREINO,EXPANSAO_INFLACIONARIA,-0.2586830391731626,0.0055658627087207,-0.0294255155168547,0.0535543634290613,0.0333800866275513,0.0117258827123203,0.0,0.0,0.0170993569703761,0.0047859742597153,0.0361327821592583,0.0185416539510092,-0.008943549322667063,0.023622888584999432,2.3622888584999433e-05,-0.008966960938782909,-0.008943549322667063,0.023622888584999432,2.3622888584999433e-05,-0.008966960938782909,-0.008943549322667069,0.023622888584999432,2.3622888584999433e-05,-0.008966960938782909
2022-10-31,TREINO,EXPANSAO_DESINFLACIONARIA,-0.0607448695604372,0.020664206642067,-0.0159408082355742,-0.0199585531127044,-0.0055439028532984,-0.0396948811860774,0.0,0.0,0.0022551879490146,0.0547317709267203,0.067389270770092,0.0605440605732423,0.005308456826087048,0.022721667020077548,2.272166702007755e-05,0.005285614542078543,0.005308456826087048,0.022721667020077548,2.272166702007755e-05,0.005285614542078543,0.00530845682608705,0.02272166702007755,2.2721667020077553e-05,0.005285614542078543
2022-11-30,TREINO,EXPANSAO_DESINFLACIONARIA,0.0904799067725212,-0.042660882140274,0.0673023864189823,-0.0038385009252713,0.0308132615282206,0.0583381677204015,0.0,0.0,-0.0253656112579483,-0.0306748334645421,-0.1368653421633551,0.1330762146371675,0.011717063927158522,0.015094494992336047,1.5094494992336046e-05,0.011701792569003278,0.011717063927158522,0.015094494992336047,1.5094494992336046e-05,0.011701792569003278,0.011717063927158525,0.015094494992336047,1.5094494992336046e-05,0.011701792569003278
2022-12-31,TREINO,EXPANSAO_DESINFLACIONARIA,-0.3421356236379949,0.026435045317221,0.0420962199312717,-0.0002657442613355,0.0278871049769762,0.034764307930915,0.0,0.0,-0.0038829126144096,-0.023382591527415,0.0172890275335677,-0.0202552957737693,-0.020120871843747713,0.026475173486567007,2.6475173486567007e-05,-0.020146814313661388,-0.020120871843747713,0.026475173486567007,2.6475173486567007e-05,-0.020146814313661388,-0.020120871843747726,0.02647517348656702,2.647517348656702e-05,-0.0201468143136615
2023-01-31,TREINO,EXPANSAO_DESINFLACIONARIA,-0.4112744009046827,0.0003679175864614,0.060456169277274,-0.0288410071994547,-0.0072837178518069,-0.002341556879323,0.0,0.0,0.0022123797779569,0.031953223226955,0.0096540533075544,0.0597636995246013,-0.023777770011205346,0.0276744078306399,2.7674407830639898e-05,-0.0238047863833315,-0.023777770011205346,0.0276744078306399,2.7674407830639898e-05,-0.0238047863833315,-0.02377777001120535,0.027674407830639947,2.767440783063995e-05,-0.0238047863833315
2023-02-28,TREINO,EXPANSAO_DESINFLACIONARIA,0.0234724155745966,-0.0739242368517831,-0.0521378468960544,0.0165789682459409,-0.0059671049328841,-0.0265319778793896,0.0,0.0,0.0115631886394922,-0.0763192314308417,-0.0514940048841799,-0.0775409761022342,-0.026025067209778097,0.03351011822433034,3.351011822433034e-05,-0.026057705224923455,-0.026025067209778097,0.03351011822433034,3.351011822433034e-05,-0.026057705224923455,-0.026025067209778104,0.03351011822433034,3.351011822433034e-05,-0.026057705224923455
2023-03-31,TREINO,EXPANSAO_DESINFLACIONARIA,-0.1933017484405361,0.0492454328832405,0.0766034084508382,-0.0205780865456206,0.0068552476647614,0.0028565961401787,0.0,0.0,0.0345006710901776,-0.0273843388488538,-0.0137562232679769,-0.0677092827847184,-0.012722360304875781,0.017265833715017373,1.7265833715017374e-05,-0.012739406476433346,-0.012722360304875781,0.017265833715017373,1.7265833715017374e-05,-0.012739406476433346,-0.012722360304875783,0.01726583371501738,1.726583371501738e-05,-0.012739406476433346
2023-04-30,TREINO,EXPANSAO_DESINFLACIONARIA,0.087545125771175,-0.0370931112793339,0.0107160871436962,-0.0228758616673181,-0.0114377193169301,-0.0281443543849324,0.0,0.0,0.0330486507812799,0.026116528557343,0.0734667979173844,-0.0402211331905278,0.007593417527653015,0.021871412520742727,2.187141252074273e-05,0.0075713800363650385,0.007593417527653015,0.021871412520742727,2.187141252074273e-05,0.0075713800363650385,0.007593417527653018,0.02187141252074274,2.1871412520742742e-05,0.0075713800363650385
2023-05-31,TREINO,EXPANSAO_DESINFLACIONARIA,-0.059751057376467,-0.0660377358490565,-0.0131651432055113,0.0117760434992926,-0.0158701294436153,-0.0317827651990388,0.0,0.0,0.0390898912447732,0.0379410957915256,0.0648680910069778,0.0160874160444584,-0.0014036911238884443,0.015956014530642645,1.5956014530642644e-05,-0.0014196247411031315,-0.0014036911238884443,0.015956014530642645,1.5956014530642644e-05,-0.0014196247411031315,-0.0014036911238884439,0.015956014530642652,1.5956014530642654e-05,-0.0014196247411031315
2023-06-30,TREINO,EXPANSAO_DESINFLACIONARIA,0.2347749590632357,-0.066498316498316,-0.0217933949264519,-0.0355923116212431,-0.0235687976582247,-0.0686791938276548,0.0,0.0,0.0288227757202195,0.0902461422177605,0.108327097497209,0.0173963915618249,0.021952945960696586,0.014986734700996429,1.498673470099643e-05,0.021937630223018534,0.021952945960696586,0.014986734700996429,1.498673470099643e-05,0.021937630223018534,0.02195294596069659,0.014986734700996429,1.498673470099643e-05,0.021937630223018534
2023-07-31,TREINO,EXPANSAO_DESINFLACIONARIA,-0.0586133054434154,-0.0910730387736699,0.0257144474737696,-0.027246870277329,-0.0160033706534338,8.942474119444377e-05,0.0,0.0,0.0160086817150471,0.0349498357734532,0.001596793384464,0.092987516302244,-0.0017991571464729813,0.030526453634297734,3.0526453634297734e-05,-0.0018296286782200077,-0.0017991571464729813,0.030526453634297734,3.0526453634297734e-05,-0.0018296286782200077,-0.0017991571464729805,0.03052645363429775,3.052645363429775e-05,-0.0018296286782200077
2023-08-31,TREINO,EXPANSAO_DESINFLACIONARIA,0.0508731288237827,-0.0853174603174591,-0.0163918035159214,0.0349543959413158,0.0237981213194331,-0.0023554925429762,0.0,0.0,-0.0098477932334297,-0.0495233261744318,-0.0587346868776262,-0.0432413273134995,-0.012982186990901019,0.01550622785415498,1.550622785415498e-05,-0.012997491914005677,-0.012982186990901019,0.01550622785415498,1.550622785415498e-05,-0.012997491914005677,-0.012982186990901024,0.015506227854154994,1.5506227854154995e-05,-0.012997491914005677
2023-09-30,TREINO,EXPANSAO_DESINFLACIONARIA,0.0581647470725894,0.0341648590021694,-0.046486419283759,0.0295393416010858,0.0012609753092067,0.0071729011659644,0.0,0.0,-0.0217901995114291,0.0076498216252123,-0.020859368523082,0.0156163598999701,0.005369418196493999,0.015897861447097747,1.5897861447097748e-05,0.005353434972780402,0.005369418196493999,0.015897861447097747,1.5897861447097748e-05,0.005353434972780402,0.005369418196494001,0.015897861447097747,1.5897861447097748e-05,0.005353434972780402
2023-10-31,TREINO,EXPANSAO_DESINFLACIONARIA,0.2205531474021087,0.0041950707918201,0.0741842851561487,0.0026426524984921,0.0063914127178754,0.0041544301429834,0.0,0.0,-0.01136891883887,-0.0299451957855105,-0.0274945078637496,-0.051193887099312,0.016009874093498855,0.009954178617867022,9.954178617867023e-06,0.01599976054973462,0.016009874093498855,0.009954178617867022,9.954178617867023e-06,0.01599976054973462,0.016009874093498862,0.009954178617867022,9.954178617867023e-06,0.01599976054973462
2023-11-30,TREINO,EXPANSAO_DESINFLACIONARIA,-0.2162237738732849,-0.0355091383812001,0.0266472021535337,-0.0281405827144378,0.0016997515836756,-0.0143325538688605,0.0,0.0,0.0333769607833001,0.1263478154721469,0.1627035883081,0.1031458487839482,0.013309593187243427,0.021548157082434904,2.1548157082434904e-05,0.013287758232956248,0.013309593187243427,0.021548157082434904,2.1548157082434904e-05,0.013287758232956248,0.01330959318724343,0.02154815708243492,2.1548157082434917e-05,0.013287758232956248
2023-12-31,TREINO,EXPANSAO_DESINFLACIONARIA,-0.087437587428652,0.0270709258256633,0.017565343794051,-0.0159050732242233,-0.0010069703689289,0.0229658109615604,0.0,0.0,0.0409843375493232,0.0545820071863449,0.0752818545350857,0.0698237274958581,0.01699369802717353,0.03171730964207116,3.171730964207116e-05,0.016961441723149173,0.01699369802717353,0.03171730964207116,3.171730964207116e-05,0.016961441723149173,0.016993698027173536,0.03171730964207117,3.1717309642071174e-05,0.016961441723149173
2024-01-31,AVALIACAO,EXPANSAO_DESINFLACIONARIA,-0.1787250806189556,-0.0548234053769105,-0.0122956753945462,0.0257351375571646,0.0005600215464109,-0.0157385868222984,0.0,0.0,-0.0119937187788934,-0.0479502398176628,-0.0464245933055784,-0.0945073044363746,-0.03634695378730368,0.015512888749533972,1.5512888749533972e-05,-0.036361902829802784,-0.03634695378730368,0.015512888749533972,1.5512888749533972e-05,-0.036361902829802784,-0.036346953787303696,0.015512888749533986,1.5512888749533986e-05,-0.036361902829802784
2024-02-29,AVALIACAO,EXPANSAO_DESINFLACIONARIA,-0.1142856672507536,-0.0725041829336303,-0.0013180781588523,0.0034340789008791,0.0038429671859119,-0.0181639930834243,0.0,0.0,0.0014074246330528,0.0103805521956765,0.0019630938594077,0.0247992757996216,-0.013370377404342569,0.020814532744689147,2.0814532744689147e-05,-0.01339091363892897,-0.013370377404342569,0.020814532744689147,2.0814532744689147e-05,-0.01339091363892897,-0.013370377404342574,0.020814532744689147,2.0814532744689147e-05,-0.01339091363892897
2024-03-31,AVALIACAO,EXPANSAO_DESINFLACIONARIA,-0.0521505387715066,0.0631389055923039,0.083932128498863,0.0046303304837789,0.0015981709870167,0.0003640216460683,0.0,0.0,-0.0044799237811131,-0.0083713157977242,0.0031348082340305,0.0306407064468852,0.010203107794883546,0.013923049007751154,1.3923049007751154e-05,0.010189042687505978,0.010203107794883546,0.013923049007751154,1.3923049007751154e-05,0.010189042687505978,0.010203107794883549,0.01392304900775116,1.392304900775116e-05,0.010189042687505978
2024-04-30,AVALIACAO,EXPANSAO_DESINFLACIONARIA,0.1293250387649962,-0.0056561085972842,0.033372419617131,0.0253892391111372,0.0166617858744866,-0.007518569416321,0.0,0.0,-0.0270008394824687,-0.0166538612288698,-0.0542968511581416,-0.0518581022847907,0.0034803459333229182,0.012134722877206287,1.2134722877206288e-05,0.0034681689774123114,0.0034803459333229182,0.012134722877206287,1.2134722877206288e-05,0.0034681689774123114,0.003480345933322919,0.012134722877206287,1.2134722877206288e-05,0.0034681689774123114
