ticker,retorno_total,retorno_anualizado,volatilidade_anualizada,drawdown_maximo,media_retorno_diario,desvio_retorno_diario,melhor_dia,pior_dia,percentual_dias_positivos
EURBRL=X,31.147656976831307,4.371548267065428,16.065726675729866,-28.654562846154196,0.022086216550183366,1.0120456527504202,4.953169386566514,-4.323152835841615,47.71446462116468
JPYBRL=X,-12.504395790247457,-2.0858027793107525,19.110429492963533,-43.83447488753773,-0.0011384963894295874,1.2038439020479925,10.118027077921443,-8.564888169528718,48.215403882279276
USDBRL=X,27.271360850416304,3.8785956520160036,16.319021419167083,-22.12063404505201,0.02037819898656608,1.028001721786963,6.209600088872613,-6.034240013874658,50.03130870381967
