ticker,retorno_total,retorno_anualizado,volatilidade_anualizada,drawdown_maximo,media_retorno_diario,desvio_retorno_diario,melhor_dia,pior_dia,percentual_dias_positivos
B5MB11.SA,28.543154895056034,4.041708292387325,19.65077584658938,-20.97908447263559,0.0229140128159444,1.2378825228464343,28.602279747438253,-20.820305381709737,18.4721352536005
IB5M11.SA,27.528550017373576,3.9116915684924036,13.824655657530007,-18.894292485301488,0.019037871412543327,0.8708714483553934,10.000002857451197,-10.00000311403858,48.52849092047589
IMAB11.SA,48.566959017450316,6.445821501297311,23.131009094470162,-24.9759056876689,0.03441946369766919,1.4571166104271762,36.16352201257862,-24.975905687668888,21.35253600500939
