candidato,meses_confirmacao,quantidade_mudancas_regime_treino,peso_cdi_expansao_desinflacionaria,peso_cdi_expansao_inflacionaria,peso_cdi_estagflacao,peso_cdi_recessao_desinflacionaria,peso_cdi_medio,peso_cdi_maximo,excesso_retorno_anualizado_vs_benchmark,quantidade_meses,retorno_total_bruto,retorno_total_liquido,retorno_anualizado_liquido,volatilidade_anualizada_liquida,retorno_volatilidade_liquido,maximo_drawdown_liquido,meses_positivos,melhor_mes,pior_mes,turnover_total,turnover_medio_mensal,custo_acumulado_simples,indice_final_liquido,quantidade_janelas_12m,proporcao_janelas_12m_positivas,media_excesso_12m,mediana_excesso_12m,pior_excesso_12m,melhor_excesso_12m,respeita_limite_turnover
conf_1m_cdi_40_00_20_10,1,8,0.4,0.0,0.2,0.1,0.17500000000000002,0.4,0.022764373219976708,48,0.4685838216352347,0.46260697041505594,0.0997194588892063,0.07269470559669125,1.3717568297538452,-0.07731309919816709,0.625,0.04976842754776656,-0.06397898238668787,4.0772177438792045,0.08494203633081676,0.004077217743879205,146.26069704150558,37,0.918918918918919,0.023840144604347902,0.01560386977950734,-0.004055021988823793,0.06587863698997187,False
conf_1m_cdi_40_00_20_20,1,8,0.4,0.0,0.2,0.2,0.2,0.4,0.018672216017870946,48,0.4471090887625331,0.4409582014332032,0.09562730168710054,0.07101032611422307,1.3466675471012488,-0.07731309919816709,0.625,0.04976842754776656,-0.06397898238668787,4.258603966638757,0.08872091597164078,0.004258603966638758,144.0958201433203,37,0.7027027027027027,0.019826121815858987,0.01560386977950734,-0.017382937633406037,0.06587863698997187,False
conf_1m_cdi_40_00_20_30,1,8,0.4,0.0,0.2,0.3,0.22500000000000003,0.4,0.014576076568701746,48,0.42585957795319107,0.4195299363659546,0.09153116223793134,0.06951433836673893,1.3167234902681169,-0.07731309919816709,0.625,0.04976842754776656,-0.06397898238668787,4.448089718572573,0.09266853580359528,0.0044480897185725735,141.95299363659547,37,0.7027027027027027,0.015845992514464023,0.01560386977950734,-0.03573129287400434,0.06587863698997187,False
conf_1m_cdi_40_00_20_40,1,8,0.4,0.0,0.2,0.4,0.25,0.4,0.010477650551257378,48,0.4048338917775802,0.3983297955755192,0.08743273622048697,0.06821924016807938,1.2816433605104534,-0.07731309919816709,0.625,0.04976842754776656,-0.06397898238668787,4.639510896965202,0.09665647702010838,0.004639510896965203,139.8329795575519,37,0.6486486486486487,0.011901816950293744,0.01560386977950734,-0.053884312409314905,0.06587863698997187,False
conf_1m_cdi_40_00_20_50,1,8,0.4,0.0,0.2,0.5,0.275,0.5,0.006377626227252797,48,0.3840306346135294,0.37735987971700613,0.08333271189648239,0.06713665915998421,1.2412400756776352,-0.07731309919816709,0.625,0.04976842754776656,-0.06397898238668787,4.830329853762416,0.10063187195338368,0.004830329853762416,137.7359879717006,37,0.6486486486486487,0.007994259957551824,0.01560386977950734,-0.07184019751386828,0.06587863698997187,False
conf_1m_cdi_40_00_30_00,1,8,0.4,0.0,0.3,0.0,0.175,0.4,0.027744254227352272,48,0.495407496904265,0.48928007108091043,0.10469933989658187,0.07428776007169412,1.4093753775256912,-0.07731309919816709,0.6458333333333334,0.051505551784493786,-0.06397898238668787,4.1049808337942215,0.08552043403737962,0.004104980833794222,148.92800710809104,37,0.9459459459459459,0.02901704479093589,0.021554098345857975,-0.0006959225971383542,0.06587863698997187,False
conf_1m_cdi_40_00_30_10,1,8,0.4,0.0,0.3,0.1,0.19999999999999998,0.4,0.023655260184558546,48,0.4736315521301755,0.467352186836288,0.10061034585378814,0.0724255453043513,1.389155517310872,-0.07731309919816709,0.6458333333333334,0.04976842754776656,-0.06397898238668787,4.269311743150184,0.08894399464896217,0.004269311743150185,146.7352186836288,37,0.9459459459459459,0.0249692926166023,0.016864188432958782,-0.0006959225971383542,0.06587863698997187,False
conf_1m_cdi_40_00_30_20,1,8,0.4,0.0,0.3,0.2,0.22499999999999998,0.4,0.019559787910159887,48,0.4520830075605211,0.4456331815598258,0.09651487357938948,0.07073847019196584,1.3643901729493608,-0.07731309919816709,0.6458333333333334,0.04976842754776656,-0.06397898238668787,4.450697965909737,0.09272287428978619,0.004450697965909738,144.56331815598259,37,0.7567567567567568,0.020954660430955313,0.016864188432958782,-0.017382937633406037,0.06587863698997187,False
conf_1m_cdi_40_00_30_30,1,8,0.4,0.0,0.3,0.3,0.25,0.4,0.015460330162663904,48,0.4307604591743417,0.42413539559097346,0.0924154158318935,0.06924040444392195,1.334703582021117,-0.07731309919816709,0.6458333333333334,0.04976842754776656,-0.06397898238668787,4.640183717843553,0.09667049412174068,0.004640183717843554,142.41353955909736,37,0.7297297297297297,0.01697391975672847,0.016864188432958782,-0.03573129287400434,0.06587863698997187,False
conf_1m_cdi_40_00_30_40,1,8,0.4,0.0,0.3,0.4,0.275,0.4,0.01135858399453471,48,0.4096625047388447,0.4028664740150998,0.0883136696637643,0.06794395311025812,1.299801757493424,-0.07731309919816709,0.6458333333333334,0.04976842754776656,-0.06397898238668787,4.831604896236183,0.1006584353382538,0.004831604896236182,140.28664740150998,37,0.7027027027027027,0.013029132242311479,0.016864188432958782,-0.053884312409314905,0.06587863698997187,False
conf_1m_cdi_40_00_30_50,1,8,0.4,0.0,0.3,0.5,0.3,0.5,0.007255238225051475,48,0.3887877438349092,0.3818285243025876,0.08421032389428107,0.06686084552977957,1.2594863739312736,-0.07731309919816709,0.6458333333333334,0.04976842754776656,-0.06397898238668787,5.022423853033397,0.1046338302715291,0.005022423853033396,138.18285243025878,37,0.6756756756756757,0.009120963237506921,0.016864188432958782,-0.07184019751386828,0.06587863698997187,False
conf_1m_cdi_40_00_40_00,1,8,0.4,0.0,0.4,0.0,0.2,0.4,0.028636911213464344,48,0.500534118832962,0.4940995850990564,0.10559199688269394,0.07405047358112674,1.4259462738886008,-0.07731309919816709,0.6458333333333334,0.051505551784493786,-0.06397898238668787,4.296379534332157,0.08950790696525328,0.004296379534332158,149.40995850990564,37,1.0,0.03014723001583521,0.024896291227111456,0.0026655382959224205,0.06587863698997187,False
conf_1m_cdi_40_00_40_10,1,8,0.4,0.0,0.4,0.1,0.225,0.4,0.024544613041694863,48,0.47868352080467447,0.4721007392216563,0.10149969871092446,0.07218577326581681,1.4060900662123834,-0.07731309919816709,0.6458333333333334,0.04976842754776656,-0.06397898238668787,4.46071044368812,0.09293146757683583,0.004460710443688121,147.21007392216563,37,1.0,0.026098869494614808,0.01819602551299271,0.001154228233920973,0.06587863698997187,False
conf_1m_cdi_40_00_40_20,1,8,0.4,0.0,0.4,0.2,0.25,0.4,0.020445831403557824,48,0.4570611025642297,0.450311448273331,0.09740091707278742,0.0704966871444559,1.3816382161788914,-0.07731309919816709,0.6458333333333334,0.04976842754776656,-0.06397898238668787,4.6420966664476735,0.09671034721765986,0.004642096666447673,145.0311448273331,37,0.8108108108108109,0.02208362841410657,0.01819602551299271,-0.017382937633406037,0.06587863698997187,False
conf_1m_cdi_40_00_40_30,1,8,0.4,0.0,0.4,0.3,0.275,0.4,0.016343061071845133,48,0.435665455277344,0.42874409252855195,0.09329814674107473,0.06899718171119854,1.3522022846033441,-0.07731309919816709,0.6458333333333334,0.04976842754776656,-0.06397898238668787,4.831582418381489,0.10065796704961434,0.00483158241838149,142.8744092528552,37,0.7837837837837838,0.018102276868501316,0.01819602551299271,-0.03573129287400434,0.06587863698997187,False
conf_1m_cdi_40_00_40_40,1,8,0.4,0.0,0.4,0.4,0.30000000000000004,0.4,0.012238000470331523,48,0.4144951719040275,0.40740634181323365,0.08919308613956112,0.06769995591935368,1.3174762808680516,-0.07731309919816709,0.6458333333333334,0.04976842754776656,-0.06397898238668787,5.023003596774119,0.10464590826612748,0.005023003596774119,140.74063418132337,37,0.7567567567567568,0.014156877904363756,0.01819602551299271,-0.053884312409314905,0.06587863698997187,False
conf_1m_cdi_40_00_40_50,1,8,0.4,0.0,0.4,0.5,0.325,0.5,0.008131338974898483,48,0.3935488472241784,0.386300310417818,0.08508642464412808,0.06661682732907821,1.2772512299904726,-0.07731309919816709,0.6458333333333334,0.04976842754776656,-0.06397898238668787,5.213822553571331,0.10862130319940273,0.005213822553571333,138.6300310417818,37,0.7297297297297297,0.010248097387057703,0.01819602551299271,-0.07184019751386828,0.06587863698997187,False
conf_1m_cdi_40_00_50_00,1,8,0.4,0.0,0.5,0.0,0.225,0.5,0.029528028515670046,48,0.5056650121366022,0.4989224440310358,0.10648311418489964,0.07384213494758822,1.44203731731862,-0.07731309919816709,0.6458333333333334,0.051505551784493786,-0.06397898238668787,4.487096045782344,0.0934811676204655,0.004487096045782345,149.89224440310358,37,1.0,0.031277835379628305,0.02582637326642989,0.006029332162183376,0.06587863698997187,False
conf_1m_cdi_40_00_50_10,1,8,0.4,0.0,0.5,0.1,0.25,0.5,0.025432431913994247,48,0.4837396986548659,0.476852587270967,0.10238751758322384,0.071975684425406,1.4225292666627711,-0.07731309919816709,0.6458333333333334,0.04976842754776656,-0.06397898238668787,4.651426955138307,0.09690472823204806,0.004651426955138307,147.6852587270967,37,1.0,0.027228867016522756,0.02175982704298307,0.001154228233920973,0.06587863698997187,False
conf_1m_cdi_40_00_50_20,1,8,0.4,0.0,0.5,0.2,0.275,0.5,0.02133034662021771,48,0.462043345193911,0.4549929618700259,0.0982854322894473,0.0702852885826957,1.3983784412268212,-0.07731309919816709,0.6458333333333334,0.04976842754776656,-0.06397898238668787,4.83281317789786,0.10068360787287207,0.00483281317789786,145.49929618700259,37,0.8108108108108109,0.02321301754524501,0.02175982704298307,-0.017382937633406037,0.06587863698997187,False
conf_1m_cdi_40_00_50_30,1,8,0.4,0.0,0.5,0.3,0.3,0.5,0.017224269417941418,48,0.44057453810211755,0.43335598806542586,0.09417935508717101,0.06878499722061575,1.3691845444887836,-0.07731309919816709,0.6458333333333334,0.04976842754776656,-0.06397898238668787,5.022298929831676,0.10463122770482658,0.005022298929831677,143.33559880654258,37,0.7837837837837838,0.01923105563152137,0.02175982704298307,-0.03573129287400434,0.06587863698997187,False
conf_1m_cdi_40_00_50_40,1,8,0.4,0.0,0.5,0.4,0.325,0.5,0.013115900099886169,48,0.4193318655282934,0.4119493604407971,0.09007098576911576,0.06748758925316929,1.3346303633876793,-0.07731309919816709,0.6458333333333334,0.04976842754776656,-0.06397898238668787,5.2137201082243045,0.10861916892133967,0.005213720108224305,141.19493604407972,37,0.7567567567567568,0.015285045719999796,0.02175982704298307,-0.053884312409314905,0.06587863698997187,False
conf_1m_cdi_40_00_50_50,1,8,0.4,0.0,0.5,0.5,0.35,0.5,0.009005928597576318,48,0.3983139174473589,0.3907752001113738,0.08596101426680591,0.06640495635698934,1.2944969620141649,-0.07731309919816709,0.6458333333333334,0.04976842754776656,-0.06397898238668787,5.404539065021519,0.11259456385461497,0.005404539065021519,139.07752001113738,37,0.7567567567567568,0.011375654191564935,0.02175982704298307,-0.07184019751386828,0.06587863698997187,False
conf_1m_cdi_40_10_00_00,1,8,0.4,0.1,0.0,0.0,0.125,0.4,0.02230452403326777,48,0.4652154223865612,0.46016214004136247,0.09925960970249736,0.07090246067949683,1.3999459081002064,-0.07061996180966701,0.625,0.051505551784493786,-0.057189119797368404,3.4540763846103273,0.07195992467938182,0.0034540763846103275,146.01621400413626,37,0.7297297297297297,0.02135629869644204,0.013593717673609396,-0.012973932306044045,0.06523740284635016,False
conf_1m_cdi_40_10_00_10,1,8,0.4,0.1,0.0,0.1,0.15,0.4,0.01832578082306946,48,0.44387913098365916,0.43913655308283994,0.09528086649229905,0.06894161230174971,1.3820516131137952,-0.07061996180966701,0.625,0.046512900945293145,-0.057189119797368404,3.2893074682313523,0.0685272389214865,0.003289307468231353,143.913655308284,37,0.5675675675675675,0.01744452609534032,0.012430381296791748,-0.012973932306044045,0.06523740284635016,False
conf_1m_cdi_40_10_00_20,1,8,0.4,0.1,0.0,0.2,0.175,0.4,0.01425514117437432,48,0.4227656486059095,0.41786117406363266,0.09121022684360391,0.06714225227474761,1.3584624249774881,-0.07061996180966701,0.625,0.045073387682071475,-0.057189119797368404,3.4523791203896,0.07192456500811667,0.0034523791203896,141.78611740636327,37,0.5135135135135135,0.013475480005333235,0.012430381296791748,-0.028768985569420424,0.06523740284635016,False
conf_1m_cdi_40_10_00_30,1,8,0.4,0.1,0.0,0.3,0.2,0.4,0.010177771620851983,48,0.4018735995793472,0.3967879761876767,0.08713285729008158,0.06553569914340227,1.3295479933680328,-0.07061996180966701,0.625,0.045073387682071475,-0.057189119797368404,3.633583882921008,0.075699664227521,0.0036335838829210086,139.67879761876767,37,0.5135135135135135,0.00953824295071915,0.012430381296791748,-0.048322731264536456,0.06523740284635016,False
conf_1m_cdi_40_10_00_40,1,8,0.4,0.1,0.0,0.4,0.225,0.4,0.006095879627271428,48,0.3812016099820683,0.37592757698640367,0.08305096529650102,0.06413733375496636,1.2948927003076445,-0.07061996180966701,0.625,0.045073387682071475,-0.057189119797368404,3.824952717382712,0.07968651494547317,0.0038249527173827118,137.59275769864036,37,0.5135135135135135,0.0056336433625044655,0.012430381296791748,-0.06767902182287266,0.06523740284635016,False
conf_1m_cdi_40_10_00_50,1,8,0.4,0.1,0.0,0.5,0.25,0.5,0.00201238152185379,48,0.3607483076692213,0.3552936405287139,0.07896746719108338,0.06296120632911868,1.2542241770002749,-0.07061996180966701,0.625,0.045073387682071475,-0.057189119797368404,4.015771674179925,0.08366190987874844,0.004015771674179925,135.5293640528714,37,0.5135135135135135,0.0017652948351352656,0.012430381296791748,-0.0868251784032752,0.06523740284635016,False
conf_1m_cdi_40_10_10_00,1,8,0.4,0.1,0.1,0.0,0.15,0.4,0.023299094614511073,48,0.4702777875457096,0.46545372495419346,0.10025418028374067,0.07055043649726281,1.4210284905555517,-0.07061996180966701,0.625,0.051505551784493786,-0.057189119797368404,3.2857425742138937,0.06845297029612278,0.003285742574213894,146.54537249541934,37,0.8378378378378378,0.022608004874546818,0.01604956030679605,-0.009118362804971802,0.06523740284635016,False
conf_1m_cdi_40_10_10_10,1,8,0.4,0.1,0.1,0.1,0.175,0.4,0.019316751580474856,48,0.4488677785879862,0.44435194188314187,0.09627183724970445,0.06858368872554188,1.4037133178264145,-0.07061996180966701,0.625,0.046512900945293145,-0.057189119797368404,3.120973657834919,0.06502028453822749,0.0031209736578349193,144.4351941883142,37,0.6216216216216216,0.01869550236642148,0.01567348464789342,-0.009118362804971802,0.06523740284635016,False
conf_1m_cdi_40_10_10_20,1,8,0.4,0.1,0.1,0.2,0.2,0.4,0.015242428963347265,48,0.42768134846757433,0.4229994615122785,0.09219751463257686,0.06677905675104723,1.3806351739331961,-0.07061996180966701,0.625,0.045073387682071475,-0.057189119797368404,3.2840453099931666,0.06841761062485764,0.0032840453099931667,142.29994615122786,37,0.5675675675675675,0.014725686371458267,0.01567348464789342,-0.028768985569420424,0.06523740284635016,False
conf_1m_cdi_40_10_10_30,1,8,0.4,0.1,0.1,0.3,0.22499999999999998,0.4,0.011161370352416933,48,0.40671711675751077,0.4018498949832223,0.08811645602164653,0.06516803548423837,1.352142279061926,-0.07061996180966701,0.625,0.045073387682071475,-0.057189119797368404,3.4652500725245745,0.07219270984426197,0.0034652500725245745,140.18498949832224,37,0.5675675675675675,0.010787678491676974,0.01567348464789342,-0.048322731264536456,0.06523740284635016,False
conf_1m_cdi_40_10_10_40,1,8,0.4,0.1,0.1,0.4,0.25,0.4,0.007075785209686769,48,0.38597370478894755,0.3809138983050224,0.08403087087891636,0.063766194348888,1.3177965493620798,-0.07061996180966701,0.625,0.045073387682071475,-0.057189119797368404,3.6566189069862784,0.07617956056221413,0.003656618906986278,138.09138983050224,37,0.5675675675675675,0.006882306022256251,0.01567348464789342,-0.06767902182287266,0.06523740284635016,False
conf_1m_cdi_40_10_10_50,1,8,0.4,0.1,0.1,0.5,0.275,0.5,0.0029885925019674797,48,0.36544973567623273,0.36020518506477184,0.07994367817119707,0.06258776553656326,1.277305196724025,-0.07061996180966701,0.625,0.045073387682071475,-0.057189119797368404,3.8474378637834916,0.08015495549548941,0.003847437863783492,136.02051850647717,37,0.5675675675675675,0.0030131852301154604,0.01567348464789342,-0.0868251784032752,0.06523740284635016,False
conf_1m_cdi_40_10_20_00,1,8,0.4,0.1,0.2,0.0,0.175,0.4,0.024203069990571313,48,0.47534446855269596,0.47027576558591977,0.10115815565980091,0.07023867037472747,1.4402060164310648,-0.07061996180966701,0.625,0.051505551784493786,-0.057189119797368404,3.4408047960673476,0.07168343325140307,0.003440804796067347,147.027576558592,37,0.918918918918919,0.02374681061606699,0.01713988412133638,-0.005604913980304271,0.06523740284635016,False
conf_1m_cdi_40_10_20_10,1,8,0.4,0.1,0.2,0.1,0.19999999999999998,0.4,0.02021745503982153,48,0.45386067919329376,0.44910454759949836,0.09717254070905113,0.06826674427678393,1.4234242710487284,-0.07061996180966701,0.625,0.046512900945293145,-0.057189119797368404,3.2760358796883726,0.06825074749350776,0.003276035879688373,144.91045475994983,37,0.7027027027027027,0.019833726817129017,0.016661800670867866,-0.009027636707345188,0.06523740284635016,False
conf_1m_cdi_40_10_20_20,1,8,0.4,0.1,0.2,0.2,0.22499999999999998,0.4,0.016139784935008228,48,0.43260123913965276,0.4276818073997639,0.09309487060423782,0.06645749926825512,1.4008181413576997,-0.07061996180966701,0.625,0.045073387682071475,-0.057189119797368404,3.43910753184662,0.07164807358013792,0.00343910753184662,142.7681807399764,37,0.6486486486486487,0.015863293079005216,0.016661800670867866,-0.028768985569420424,0.06523740284635016,False
conf_1m_cdi_40_10_20_30,1,8,0.4,0.1,0.2,0.3,0.25,0.4,0.012055373302058747,48,0.41156476320776125,0.4064626487250038,0.08901045897128834,0.06484258653080759,1.372716045634581,-0.07061996180966701,0.625,0.045073387682071475,-0.057189119797368404,3.6203122943780284,0.07542317279954226,0.0036203122943780286,140.64626487250038,37,0.6486486486486487,0.011924666070505865,0.016661800670867866,-0.048322731264536456,0.06523740284635016,False
conf_1m_cdi_40_10_20_40,1,8,0.4,0.1,0.2,0.4,0.275,0.4,0.007966431418284792,48,0.390749867977783,0.385457762647619,0.08492151708751439,0.06343774464304713,1.3386591463071804,-0.07061996180966701,0.625,0.045073387682071475,-0.057189119797368404,3.811681128839732,0.07941002351749442,0.0038116811288397318,138.5457762647619,37,0.6486486486486487,0.008018672065825643,0.016661800670867866,-0.06767902182287266,0.06523740284635016,False
conf_1m_cdi_40_10_20_50,1,8,0.4,0.1,0.2,0.5,0.3,0.5,0.0038758806487364517,48,0.37015517181921753,0.3646809078789275,0.08083096631796605,0.0622573689202972,1.298335726674332,-0.07061996180966701,0.625,0.045073387682071475,-0.057189119797368404,4.002500085636945,0.08338541845076969,0.004002500085636945,136.46809078789275,37,0.6486486486486487,0.00414892973087709,0.016661800670867866,-0.0868251784032752,0.06523740284635016,False
conf_1m_cdi_40_10_30_00,1,8,0.4,0.1,0.3,0.0,0.2,0.4,0.025095216897457417,48,0.4804154363481621,0.475046367962914,0.10205030256668701,0.06995826142416392,1.4587312561692443,-0.07061996180966701,0.6458333333333334,0.051505551784493786,-0.057189119797368404,3.6325761314706444,0.07567866940563843,0.0036325761314706445,147.5046367962914,37,0.972972972972973,0.024872966843164975,0.01855085460338257,-0.002128944241658104,0.06523740284635016,False
conf_1m_cdi_40_10_30_10,1,8,0.4,0.1,0.3,0.1,0.225,0.4,0.021106372842847776,48,0.4588578041633804,0.45380645574564493,0.09806145851207737,0.06798197775628016,1.4424625724134434,-0.07061996180966701,0.6458333333333334,0.046512900945293145,-0.057189119797368404,3.4678072150916694,0.07224598364774311,0.00346780721509167,145.38064557456448,37,0.7837837837837838,0.020959317302474367,0.016661800670867866,-0.009027636707345188,0.06523740284635016,False
conf_1m_cdi_40_10_30_20,1,8,0.4,0.1,0.3,0.2,0.25,0.4,0.017025399052044587,48,0.4375252924046831,0.4323142052011768,0.09398048472127418,0.06616891180050666,1.420311777298332,-0.07061996180966701,0.6458333333333334,0.045073387682071475,-0.057189119797368404,3.6308788672499173,0.07564330973437328,0.0036308788672499174,143.2314205201177,37,0.7027027027027027,0.016988281732092447,0.016661800670867866,-0.028768985569420424,0.06523740284635016,False
conf_1m_cdi_40_10_30_30,1,8,0.4,0.1,0.3,0.3,0.275,0.4,0.012937678271189634,48,0.4164165111269871,0.41102619674246443,0.08989276394041923,0.06455084873545434,1.3925884121031846,-0.07061996180966701,0.6458333333333334,0.045073387682071475,-0.057189119797368404,3.812083629781325,0.07941840895377761,0.0038120836297813256,141.10261967424645,37,0.7027027027027027,0.013049051457772251,0.016661800670867866,-0.048322731264536456,0.06523740284635016,False
conf_1m_cdi_40_10_30_40,1,8,0.4,0.1,0.3,0.4,0.30000000000000004,0.4,0.008845423569147526,48,0.39553007215544356,0.3899531561312193,0.08580050923837712,0.06314367889574035,1.3588139104160621,-0.07061996180966701,0.6458333333333334,0.045073387682071475,-0.057189119797368404,4.003452464243029,0.08340525967172978,0.004003452464243029,138.99531561312193,37,0.7027027027027027,0.009142451744447094,0.016661800670867866,-0.06767902182287266,0.06523740284635016,False
conf_1m_cdi_40_10_30_50,1,8,0.4,0.1,0.3,0.5,0.325,0.5,0.004751558677828616,48,0.37486458911069453,0.36910888672163833,0.08170664434705821,0.06196194300430106,1.3186585246590248,-0.07061996180966701,0.6458333333333334,0.045073387682071475,-0.057189119797368404,4.194271421040242,0.08738065460500505,0.004194271421040243,136.91088867216382,37,0.7027027027027027,0.0052721036290790755,0.016661800670867866,-0.0868251784032752,0.06523740284635016,False
conf_1m_cdi_40_10_40_00,1,8,0.4,0.1,0.4,0.0,0.225,0.4,0.025985738852438045,48,0.4854906618337065,0.4798198494746404,0.10294082452166764,0.06970820385131109,1.4767390182831617,-0.07061996180966701,0.6458333333333334,0.051505551784493786,-0.057189119797368404,3.8239748320085805,0.07966614233351209,0.003823974832008581,147.98198494746404,37,1.0,0.025999434478472788,0.019973024747540924,0.0013491233002451697,0.06523740284635016,False
conf_1m_cdi_40_10_40_10,1,8,0.4,0.1,0.4,0.1,0.25,0.4,0.02199367157544252,48,0.46385912482357394,0.45851120156845915,0.09894875724467211,0.06772841436144371,1.460963735495356,-0.07061996180966701,0.6458333333333334,0.046512900945293145,-0.057189119797368404,3.659205915629606,0.0762334565756168,0.003659205915629606,145.85112015684592,37,0.8648648648648649,0.022085219981131814,0.016661800670867866,-0.009027636707345188,0.06523740284635016,False
conf_1m_cdi_40_10_40_20,1,8,0.4,0.1,0.4,0.2,0.275,0.4,0.017909400115966978,48,0.44245348000729634,0.4369493987286557,0.09486448578519657,0.06591235488575208,1.4392519573853508,-0.07061996180966701,0.6458333333333334,0.045073387682071475,-0.057189119797368404,3.822277567787853,0.07963078266224694,0.0038222775677878534,143.69493987286558,37,0.7297297297297297,0.018113583371808725,0.016661800670867866,-0.028768985569420424,0.06523740284635016,False
conf_1m_cdi_40_10_40_30,1,8,0.4,0.1,0.4,0.3,0.3,0.4,0.013818376214471462,48,0.42127233267472164,0.4155924989340454,0.09077346188370106,0.0642919213117319,1.4118953055325294,-0.07061996180966701,0.6458333333333334,0.045073387682071475,-0.057189119797368404,4.003482330319262,0.08340588188165128,0.0040034823303192624,141.55924989340454,37,0.7297297297297297,0.014173750623221607,0.016661800670867866,-0.048322731264536456,0.06523740284635016,False
conf_1m_cdi_40_10_40_40,1,8,0.4,0.1,0.4,0.4,0.325,0.4,0.009722814728112095,48,0.4003142898919989,0.3944512626565906,0.08667790039734169,0.0628831378337973,1.3783965524499575,-0.07061996180966701,0.6458333333333334,0.045073387682071475,-0.057189119797368404,4.194851164780965,0.08739273259960344,0.004194851164780965,139.44512626565907,37,0.7297297297297297,0.010266545991313866,0.016661800670867866,-0.06767902182287266,0.06523740284635016,False
conf_1m_cdi_40_10_40_50,1,8,0.4,0.1,0.4,0.5,0.35,0.5,0.005625641751347388,48,0.3795779605269243,0.3735395379203077,0.08258072742057698,0.061700672186916855,1.3384088777899503,-0.07061996180966701,0.6458333333333334,0.045073387682071475,-0.057189119797368404,4.385670121578179,0.09136812753287872,0.0043856701215781784,137.35395379203078,37,0.7297297297297297,0.006395592883418601,0.016661800670867866,-0.0868251784032752,0.06523740284635016,False
conf_1m_cdi_40_10_50_00,1,8,0.4,0.1,0.5,0.0,0.25,0.5,0.0268747248132033,48,0.49057011587194665,0.4845966440621008,0.1038298104824329,0.06948882229842783,1.4941944193056502,-0.07061996180966701,0.6458333333333334,0.051505551784493786,-0.057189119797368404,4.014691343458768,0.08363940298872434,0.004014691343458767,148.45966440621007,37,1.0,0.02712632173993086,0.02121225792973469,0.004829604824720279,0.06523740284635016,False
conf_1m_cdi_40_10_50_10,1,8,0.4,0.1,0.5,0.1,0.275,0.5,0.0228794398733152,48,0.4688646124607827,0.46321921276041245,0.0998345255425448,0.06750640296631576,1.4788897223921125,-0.07061996180966701,0.6458333333333334,0.046512900945293145,-0.057189119797368404,3.8499224270797923,0.080206717230829,0.003849922427079793,146.32192127604125,37,0.8648648648648649,0.023211542783074145,0.016661800670867866,-0.009027636707345188,0.06523740284635016,False
conf_1m_cdi_40_10_50_20,1,8,0.4,0.1,0.5,0.2,0.3,0.5,0.018791876433067456,48,0.44738577365426657,0.4415878093519068,0.09574696210229705,0.06568820140590717,1.4575975601866118,-0.07061996180966701,0.6458333333333334,0.045073387682071475,-0.057189119797368404,4.01299407923804,0.08360404331745917,0.00401299407923804,144.1587809351907,37,0.7567567567567568,0.019239305633415422,0.016661800670867866,-0.028768985569420424,0.06523740284635016,False
conf_1m_cdi_40_10_50_30,1,8,0.4,0.1,0.5,0.3,0.325,0.5,0.014697555108235338,48,0.4261321999732013,0.42016197040677805,0.09165264077746493,0.06406619999327799,1.4305927429296788,-0.07061996180966701,0.6458333333333334,0.045073387682071475,-0.057189119797368404,4.194198841769448,0.0873791425368635,0.004194198841769448,142.0161970406778,37,0.7297297297297297,0.015298870908318109,0.016661800670867866,-0.048322731264536456,0.06523740284635016,False
conf_1m_cdi_40_10_50_40,1,8,0.4,0.1,0.5,0.4,0.35,0.5,0.010598692541181398,48,0.405102493720771,0.39895249113132625,0.08755377821041099,0.06265653794998878,1.3973606119172224,-0.07061996180966701,0.6458333333333334,0.045073387682071475,-0.057189119797368404,4.385567676231152,0.09136599325481566,0.004385567676231151,139.89524911313262,37,0.7297297297297297,0.01139106185478796,0.016661800670867866,-0.06767902182287266,0.06523740284635016,False
conf_1m_cdi_40_10_50_50,1,8,0.4,0.1,0.5,0.5,0.375,0.5,0.006498217184838229,48,0.3842952590079629,0.3779732642503937,0.08345330285406782,0.06147399062250188,1.3575383997199078,-0.07061996180966701,0.6458333333333334,0.045073387682071475,-0.057189119797368404,4.576386633028365,0.09534138818809094,0.004576386633028366,137.79732642503936,37,0.7297297297297297,0.007519504250372838,0.016661800670867866,-0.0868251784032752,0.06523740284635016,False
conf_1m_cdi_40_20_00_00,1,8,0.4,0.2,0.0,0.0,0.15000000000000002,0.4,0.01951091815345052,48,0.45032781576834746,0.4453754813835813,0.09646600382268011,0.06687335754941623,1.4425177284002277,-0.06392550385112217,0.625,0.051505551784493786,-0.05039791755391909,3.4198011830390325,0.07124585797997984,0.003419801183039033,144.53754813835812,37,0.5945945945945946,0.01708820764402016,0.013488667659386167,-0.01815859228016725,0.06458734330533711,False
conf_1m_cdi_40_20_00_10,1,8,0.4,0.2,0.0,0.1,0.17500000000000002,0.4,0.015552295167706065,48,0.42920831590902586,0.42461501957471004,0.09250738083693566,0.0647790872708294,1.4280439063640922,-0.06392550385112217,0.625,0.046512900945293145,-0.05039791755391909,3.2184065204068775,0.06705013584180995,0.0032184065204068782,142.461501957471,37,0.5405405405405406,0.01322648565819137,0.013115333556138031,-0.028513709768574813,0.06458734330533711,False
