data,NG=F,ZC=F,GC=F,USDBRL=X,EURBRL=X,JPYBRL=X,IMAB11.SA,B5MB11.SA,IB5M11.SA,BOVV11.SA,FIND11.SA,MATB11.SA,CDI
2023-09-30,0.0581647470725894,0.0341648590021694,-0.046486419283759,0.0295393416010858,0.0012609753092067,0.0071729011659644,0.0,0.0,-0.0217901995114291,0.0076498216252123,-0.020859368523082,0.0156163598999701,0.009729017544111374
2023-10-31,0.2205531474021087,0.0041950707918201,0.0741842851561487,0.0026426524984921,0.0063914127178754,0.0041544301429834,0.0,0.0,-0.01136891883887,-0.0299451957855105,-0.0274945078637496,-0.051193887099312,0.009975672238483167
2023-11-30,-0.2162237738732849,-0.0355091383812001,0.0266472021535337,-0.0281405827144378,0.0016997515836756,-0.0143325538688605,0.0,0.0,0.0333769607833001,0.1263478154721469,0.1627035883081,0.1031458487839482,0.009159878255821983
2023-12-31,-0.087437587428652,0.0270709258256633,0.017565343794051,-0.0159050732242233,-0.0010069703689289,0.0229658109615604,0.0,0.0,0.0409843375493232,0.0545820071863449,0.0752818545350857,0.0698237274958581,0.008945247967375058
2024-01-31,-0.1787250806189556,-0.0548234053769105,-0.0122956753945462,0.0257351375571646,0.0005600215464109,-0.0157385868222984,0.0,0.0,-0.0119937187788934,-0.0479502398176628,-0.0464245933055784,-0.0945073044363746,0.009666901743658139
2024-02-29,-0.1142856672507536,-0.0725041829336303,-0.0013180781588523,0.0034340789008791,0.0038429671859119,-0.0181639930834243,0.0,0.0,0.0014074246330528,0.0103805521956765,0.0019630938594077,0.0247992757996216,0.008002004357681836
2024-03-31,-0.0521505387715066,0.0631389055923039,0.083932128498863,0.0046303304837789,0.0015981709870167,0.0003640216460683,0.0,0.0,-0.0044799237811131,-0.0083713157977242,0.0031348082340305,0.0306407064468852,0.008316737660555074
2024-04-30,0.1293250387649962,-0.0056561085972842,0.033372419617131,0.0253892391111372,0.0166617858744866,-0.007518569416321,0.0,0.0,-0.0270008394824687,-0.0166538612288698,-0.0542968511581416,-0.0518581022847907,0.008874331113757794
2024-05-31,0.2993469714105485,0.015358361774745,0.0137470547885516,0.0166307788548212,0.0276855158345978,0.0131654530864044,0.0,0.0,0.0108824214579517,-0.0299695919843063,-0.033952916205993,-0.0374131881143183,0.008324420253383646
2024-06-30,0.0054117425440509,-0.1098039215686268,0.0020664036462711,0.057361529677457,0.0461366250064678,0.031807833959512,0.0,0.0,-0.0176729272371911,0.0155282025179765,0.005643885915306,0.0336849849332516,0.007883369678362895
2024-07-31,-0.217224160665335,-0.0365009439899298,0.0424453541696321,0.0201072612660961,0.0303179192225298,0.0748618623054471,0.0,0.0,0.0227397065184424,0.0302645541790966,0.0297619051480704,-0.0247089935742317,0.009071223424248707
2024-08-31,0.0446955203889458,-0.0124101894186796,0.0277354415116948,0.002958360137772,0.0251915676303506,0.0557292707869383,0.0,0.0,0.011608206773424,0.0665949254784603,0.1315441825424961,0.008444998607745,0.008675116705918473
2024-09-30,0.3742359985136669,0.1236772486772497,0.0570615310136817,-0.0345611838935671,-0.0252636172048512,-0.0207029637617086,0.0,0.0,-0.0144761177190846,-0.0302811610717583,-0.0544405715648677,0.0431458022704858,0.00835157409379228
2024-10-31,-0.0738967064387122,-0.0329605650382576,0.038769374221693,0.0605720641804647,0.0308316756614142,-0.0115695480077165,0.0,0.0,-0.0194357200115422,-0.0161338153824923,-0.0234622858152262,-0.0130890054098794,0.009279575755079428
2024-11-30,0.2423346489658562,0.029823493609252,-0.0296899709229877,0.0436630838437501,0.0148712451229104,0.0589769429587909,0.0,0.0,-0.0040190210806967,-0.0319655079649996,-0.081403584302006,0.0162688239797479,0.007929903920274706
2024-12-31,0.1703836476186082,0.0691489361702133,-0.0191569071673872,0.0298974109071148,0.013178822892321,-0.0139670306953703,0.0,0.0,-0.0386096757990128,-0.0405152396106224,-0.0135937519179324,-0.051157166851549,0.0093143107189948
2025-01-31,-0.2266260603977964,0.0657822001105592,0.0791987623688634,-0.0515362460765258,-0.0509455784235335,-0.0291450899523939,0.0,0.0,0.0043880480438616,0.0484906946342853,0.1033580315430382,-0.0005501335039135,0.010132013564148279
2025-02-28,0.2595270116744432,-0.0591286307053938,0.0086400173611107,-0.0060429949741542,-0.006064329488123,0.021858953942984,0.0,0.0,0.001139735450077,-0.0242104076620034,-0.0309881278177486,-0.0493577729671366,0.009853222624513602
2025-03-31,0.0743348563350876,0.0082690187431093,0.1008178211637258,-0.0138551445696865,0.0267746912791519,-0.01117070508445,0.0,0.0,0.0252347589441463,0.0600397856998644,0.0887584003939558,0.0177571539193126,0.009640295622482142
2025-04-30,-0.1925224547007586,0.0218698742482237,0.0583450583844613,-0.023983631138829,0.0268541713763401,0.0255544109463512,0.0,0.0,0.0271120599005252,0.0371342598268373,0.0932113483950902,-0.0512042629694454,0.010558796236773471
2025-05-31,0.0363800518341785,-0.0497592295345097,-0.0048714365071853,0.0080249489351511,0.0070830567757236,-0.0025828931346337,0.0,0.0,0.0246846654393653,0.0151899175661176,0.0153530197866456,-0.0171896988074169,0.011387758548166316
2025-06-30,0.0026109842972974,-0.0529279279279274,0.0016722916973179,-0.0329561462339872,-0.0032092267434918,-0.0375495028154385,0.0,0.0,0.0145947221143585,0.0141075571174453,0.0166059587147475,0.0067114468851683,0.010970512720405834
2025-07-31,-0.1012731869133312,-0.0630202140309157,-0.0003642396817153,0.0177058340306657,-0.0082750029549326,-0.014825002063655,0.0,0.0,-0.0156846201391283,-0.0408909383077715,-0.0777556855198146,0.0151515151515166,0.01275732508747951
2025-08-31,-0.0350933578394263,0.0101522842639603,0.0548099121451075,-0.0291279141320203,-0.0075805558599851,-0.013414715769436,0.0,0.0,0.0080993558235815,0.0635851460248626,0.0804954135193376,0.0334328418940457,0.011641561387977896
2025-09-30,0.1021021009076221,0.0439698492462317,0.1056798522659985,-0.0168668037834069,-0.0124765633710064,-0.0274927955580422,0.0,0.0,0.0067242741131932,0.0344376328667519,0.0424468235243398,-0.0046216383026445,0.012199289497186738
2025-10-31,0.2485619454494256,0.0385078219013237,0.0368152209295293,0.0113309416657845,-0.0024891707885308,-0.0238327916191202,0.0,0.0,0.0019084075558011,0.0223716662609585,0.0031321287824612,0.0847359486260861,0.01275732508747951
2025-11-30,0.1760426332186913,0.0092699884125144,0.0592887992593516,-0.0049423790754425,-0.0024828152723671,-0.0200692169765602,0.0,0.0,0.0343723049411535,0.0636275094645735,0.0851972917860208,-0.0024968680294344,0.010527026935209127
2025-12-31,-0.1810309357206783,0.0114810562571763,0.0359861318534231,0.0399036139686559,0.0550097006353822,0.041164692024767,0.0,0.0,-0.0034318545067382,0.0150624010822792,-0.0153846760365603,0.0872519406666918,0.012199289497186738
2026-01-31,0.0961732676461721,-0.0278093076049938,0.0786709221767907,-0.0682156874983996,-0.0527294550002305,-0.0506332774003956,0.3796226453481237,0.3073125189940375,0.0084831358721766,0.125346838776138,0.1413407278282543,0.104588006117819,0.011641561387977896
2026-02-28,-0.3433624466104477,0.024518388791594,0.1095908076875789,-0.0101364194263084,-0.0236221204787711,-0.0272424144533465,0.0173231356727967,0.0206907786183934,0.0248188836887459,0.0409519698200522,0.0376736925024803,0.0120590324559926,0.009970220253081365
2026-03-31,0.0087443496505659,0.0433048433048433,-0.1114424820464096,0.0248023830903747,-0.0048220351679246,-0.0008192518765495,-0.0002688544434893,-0.0117157716055522,-0.0095083768331777,-0.0056127515706447,-0.0595195744166205,-0.0845837530267021,0.012120535925043807
2026-04-30,-0.0405686894741084,0.0152921900600768,-0.0070789012936667,-0.0468275110404468,-0.028119551980679,-0.04870785108522,0.0207081801469968,0.023163322355542,0.0226452428489292,-0.0005696266894718,0.000695987691011,0.0003213957562406,0.010900584045334004
2026-05-31,0.1890133753083314,-0.0387305002689605,-0.0117451173464212,0.0068161817673819,0.0041175844795873,0.0124812142017414,0.0002634707459698,-0.0014482997017326,-0.0048940999144628,-0.0725388601036267,-0.0754413659988445,0.0046586492454196,0.010734353626207227
