data,B5MB11.SA,BOVV11.SA,EURBRL=X,FIND11.SA,GC=F,IB5M11.SA,IMAB11.SA,JPYBRL=X,MATB11.SA,NG=F,USDBRL=X,ZC=F
2020-01-03,-0.004948535188731951,-0.008304654570695957,0.0008244227155229655,0.004971272630855728,0.01620200142464734,0.0010384057212060593,-0.0007817246784567189,0.0032486743042914323,0.0062162038442250545,0.0037700921304677504,0.0017677036308150207,-0.012771392081736943
2020-01-06,0.0,-0.007020824077857757,0.009305436591009242,-0.018873636550491568,0.010973405974574524,0.0,0.0,0.012763433672263957,-0.0077894418236119645,0.0023473595087817323,0.008351228258095977,-0.004527813712807194
2020-01-07,-0.006862964343773759,-0.0010222569827580408,0.002117359699152388,-0.004111067226376552,0.003575595601353454,-0.019709559085108963,-0.005215044490214149,-0.002104929865448635,0.0037900165010964493,0.01264634685224375,0.0008380204100870703,-0.0006497725795971965
2020-01-08,0.002003050382505034,-0.0035814631275522535,-0.0024651035872462757,-0.009580152141025922,-0.009161486173001832,0.005291005291005346,0.007208327658783986,0.004672502586854144,0.014293386006604791,-0.009713186411463903,0.0014283741360821,-0.0006501950585175997
2020-01-09,0.0,-0.002396224073198283,-0.004302497540167427,-0.009594221339792819,-0.0036599930350791343,0.0,0.0,-0.0105771992385848,-0.003988341490151925,0.01167671955639249,-0.000836124421411899,-0.002602472348731344
2020-01-10,0.008595707987201884,-0.0038603152562429743,0.0066700352859700995,-0.00905192446838976,0.0037378675070167677,-0.0010526155170641482,0.0010410127865081442,0.0039216110064463905,0.004538227116856586,0.0166205056279336,0.007211827646157021,0.006523157208088826
2020-01-13,-0.00029735811715847493,0.014898343839299999,-0.00662584069473704,0.002403809415284064,-0.005842680954052937,0.0,-0.000649981171967462,-0.005003267203851913,0.03853310448529523,-0.009082643873763119,-0.005278523416419656,0.009721322099805585
2020-01-14,0.0012887082310870657,0.0034790298465674496,0.022514169228529113,0.001838556033085581,-0.0038749676475047234,0.0010537246840172099,-0.0029916198719536213,0.013633086196058963,-0.0020471296649509085,0.0022915282402009574,0.018499009600821514,-0.0012836970474967568
2020-01-15,0.0,-0.010400839968840003,-0.004204244174366822,-0.008936429667429358,0.0062888686581550335,0.0,0.0,-0.002652846250838281,-0.0064102564102563875,-0.030635642236084948,-0.0034975495070201923,-0.003856041131105381
2020-01-16,-0.0013859953142029147,0.0023925385133509725,0.012557330666723043,0.0028983223009826364,-0.001997278290509108,-0.0034737034847860393,-0.0016960845430460392,0.010453325913669431,-0.004129028320312478,-0.020283011865598333,0.010384161337697151,-0.030967741935483906
2020-01-17,-0.00029747603721996807,0.015258724343875762,0.0009672848044968152,0.01549329942926847,0.006326693885167822,0.001690120050745314,0.0027444684145345732,-0.0006054368701640112,0.01606631068756781,-0.035628254795433745,0.0022519023451403886,0.03661784287616521
2020-01-21,0.0016858965144168625,-0.013182197438611709,-0.002533827627844043,-0.02766798418972327,-0.001539661495306488,0.007065255256864411,-0.0002607099124951606,0.0012905952957866784,-0.015557271731565292,-0.05391914075040072,0.0011712349884227535,-0.004495825305073864
