data,B5MB11.SA,BOVV11.SA,EURBRL=X,FIND11.SA,GC=F,IB5M11.SA,IMAB11.SA,JPYBRL=X,MATB11.SA,NG=F,USDBRL=X,ZC=F
2020-01-02,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2020-01-03,99.5051464811268,99.1695345429304,100.0824422715523,100.49712726308557,101.62020014246474,100.1038405721206,99.92182753215432,100.32486743042914,100.6216203844225,100.37700921304678,100.1767703630815,98.7228607918263
2020-01-06,99.5051464811268,98.47328268702145,101.01375309198359,98.60038100875359,102.73531985384552,100.1038405721206,99.92182753215432,101.6053572215561,99.83783412624048,100.61263014008608,101.01336943854247,98.27586206896551
2020-01-07,98.82224620880484,98.37261768617952,101.22763554184067,98.19502821388025,103.10265981161857,98.13083801171807,99.40073075603063,101.39148507065086,100.21622116501267,101.88501235855414,101.09802070382364,98.21200510855684
2020-01-08,99.02019214687337,98.02029978317569,100.97809893433802,97.25430490409896,102.15808621935471,98.65004879484886,100.11724379284266,101.86523704692847,101.64865029824746,100.89538424098119,101.24242650180607,98.14814814814815
2020-01-09,99.02019214687337,97.78542118117312,100.54364091206224,96.32122557660134,101.78418833531487,98.65004879484886,100.11724379284266,100.78778813919745,101.24324076884501,102.07351134729758,101.1577752365249,97.89272030651341
2020-01-10,99.87134080340454,97.40793862794929,101.21427054472562,95.4493331179792,102.16464414562152,98.54620822272825,100.22146712378095,101.1830386384795,101.70270558950062,103.77002471710827,101.88730767659939,98.53128991060025
2020-01-13,99.84164324954514,98.85915559030593,100.54364091206224,95.67877512361078,101.5677287250943,98.54620822272825,100.15632505712355,100.6767928596735,105.62162657041807,102.82751853783121,101.3494931371925,99.48914431673053
2020-01-14,99.9703099970061,99.20308954321105,102.80729745840888,95.85468591285252,101.17415706225401,98.65004879484886,99.85669540478082,102.04932825467219,105.40540540540539,103.06315070043041,103.22435838377584,99.36143039591315
2020-01-15,99.9703099970061,98.1712940844576,102.37507047698698,94.99808725389877,101.81042804761806,98.65004879484886,99.85669540478082,101.77860707681123,104.72972972972974,99.90574488784833,102.86332607999817,98.97828863346105
2020-01-16,99.83175161579084,98.40617268646018,103.6606280889956,95.27342232873745,101.60708428993112,98.30736777657587,99.68733000718511,102.84253202762443,104.297297709697,97.87935547884666,103.93147545374504,95.91315453384419
2020-01-17,99.80205406193144,99.90772534921872,103.76089743937067,96.74952198852772,102.24992120879797,98.47351902999104,99.96091873571912,102.78026736691388,105.97297049857475,94.39208486263348,104.16551898705322,99.42528735632183
2020-01-21,99.9703099970061,98.59072198802272,103.49798521074891,94.07265774378585,102.09249094221467,99.16925957797963,99.93485793334258,102.9129150964773,104.32432020032726,89.30254475320137,104.28752128747807,98.97828863346105
2020-01-22,100.58392352785495,99.83223139855872,103.9525013527013,95.98470363288719,102.02033773880781,99.16925957797963,100.24751798687359,103.7196529113267,107.94594223434859,89.77379784283991,104.84524608942023,99.29757343550448
2020-01-23,100.57403189410064,100.68786150584832,103.3197462945333,98.12619736272109,102.63036901186864,99.87538655993862,100.4168833844693,103.16467651370733,109.45945945945945,90.76343157819281,104.10825768937426,100.57471264367817
2020-01-24,100.60372189709454,99.81545069843743,102.63128958304715,96.88718952594706,103.05673831327896,99.16925957797963,100.18238585950007,103.02391037600125,106.18919166358742,89.20829525882965,103.80448668327557,98.91443167305236
2020-01-27,100.7422802783098,96.42647246963587,102.62905854219329,94.83747609942638,103.4306361973188,98.75388936696943,100.31266005353099,103.04827568540796,99.83783412624048,89.63242079239235,103.56546855247049,97.19029374201787
2020-01-28,100.85114865653114,98.22162338489761,103.21502548645456,95.93116658139638,102.93210568526565,98.46313259602066,100.18238585950007,104.46141320609861,100.54054260253906,91.14043517345964,104.72573702401769,98.7228607918263
2020-01-29,101.61321975321506,97.28210897688737,102.91870076504514,95.06692394015893,102.97146925733847,98.79542718032324,100.6513809094385,103.99577963796341,99.29730183369404,88.45428806829602,104.40952358790292,98.14814814814815
2020-01-30,102.01900326310648,97.391157927828,103.71856078316759,95.05162430538958,103.8701213512627,98.62928384943585,100.70349257490767,105.05427887004275,98.97297008617504,86.19227211447507,105.29342289350134,96.93486590038314
