data,CDI_MENSAL_PCT,IPCA_MENSAL_PCT,IPCA_12M_PCT,IPCA_VARIACAO_3M_PP,IBC_BR,IBC_BR_VARIACAO_12M_PCT,IBC_BR_DESSAZONALIZADO,IBC_BR_VARIACAO_MENSAL_PCT,IBC_BR_DESSAZONALIZADO_VARIACAO_12M_PCT,IBC_BR_MEDIA_MOVEL_3M,IBC_BR_TENDENCIA_3M_PCT
2013-07-31,0.708798623698681,0.03,6.270559293898881,-0.22278973075433584,106.35373,3.164852817000119,102.66998,0.3772825644029698,2.147952886772142,102.52346666666666,1.1244204225625554
2013-08-31,0.6957961801975943,0.24,6.090637024404177,-0.41332313506614593,106.13135,1.2675312352878665,102.92891,0.2521964063887161,2.1005073237778005,102.62765666666667,0.46127949720509154
2013-09-30,0.6991410738331982,0.35,5.858560459371187,-0.8369535852780663,102.95758,4.005413742371644,103.41456,0.4718305090377406,2.9917890053120955,103.00448333333333,0.5334482509681715
2013-10-31,0.8033685199359653,0.57,5.83751292771606,-0.433046366182821,106.1983,2.841173306807243,103.38675,-0.026891764563896636,2.0990764478398427,103.24340666666666,0.7022197194528346
2013-11-30,0.7105239649528361,0.54,5.774389162550464,-0.31624786185371345,103.32211,2.521895846350475,103.67138,0.27530607161943,2.537580952377194,103.49089666666667,0.8411377868675185
2013-12-31,0.7803853615363066,0.92,5.910818080013747,0.052257620642559566,101.91129,4.483560323241842,103.98092,0.2985780646500569,3.3005926270177177,103.67968333333334,0.6555054480638534
2014-01-31,0.8397794696763494,0.55,5.585294050618539,-0.2522188770975209,99.77535,2.4375377048897473,104.10493,0.11926226465392986,2.5160339892013717,103.91907666666667,0.6544437284808691
2014-02-28,0.7826750272535987,0.69,5.679754055236441,-0.0946351073140228,100.34283,5.429442122297656,103.33983,-0.7349315733654382,3.033285369369043,103.80856,0.3069480926003454
2014-03-31,0.7599512285523025,0.92,6.153088277639673,0.24227019762592672,104.18827,0.6881485790935393,103.23255,-0.10381282802575109,1.827734573819595,103.55910333333333,-0.11630050953410631
2014-04-30,0.8154499042398511,0.67,6.279775205469762,0.6944811548512231,103.25461,-1.4016196340764453,102.77838,-0.4399484464928993,0.297667637488197,103.11692000000001,-0.771905113475635
2014-05-31,0.85829347025701,0.46,6.37507439614915,0.6953203409127084,102.87004,0.07865613105813019,102.39281,-0.375146991030606,-0.21783080550329403,102.80124666666667,-0.9703567156054693
2014-06-30,0.8174009240591751,0.4,6.523613299155984,0.3705250215163103,98.49347,-2.754836984086373,100.21911,-2.122902965550022,-2.018857675603092,101.79676666666667,-1.701768951198901
2014-07-31,0.9404189181517753,0.01,6.502314965996114,0.22253976052635238,104.76153,-1.4970796040721934,101.02896,0.8080794171889893,-1.598344520959294,101.21362666666666,-1.845762396058137
2014-08-31,0.859527480455613,0.25,6.512939698135556,0.13786530198640623,103.66027,-2.3283224042660366,101.84135,0.804115968332253,-1.056612763119702,101.02980666666667,-1.723169764413357
2014-09-30,0.9005823511426536,0.57,6.746450876347665,0.2228375771916813,103.55409,0.5793745346384549,102.43093,0.5789200555569973,-0.9511523329016613,101.76708,-0.029162681329431006
2014-10-31,0.9448030786096018,0.42,6.587238709384868,0.08492374338875397,104.66042,-1.4481211092832957,101.53761,-0.8721193881574663,-1.7885657494795093,101.93663,0.7143339855950837
2014-11-30,0.8378554598101662,0.51,6.55543428168166,0.04249458354610436,101.3161,-1.941510873132568,101.70587,0.16571199578165885,-1.8959041540683619,101.89147000000001,0.852880314990867
2014-12-31,0.9558455495306095,0.78,6.407616596391974,-0.33883427995569093,101.70469,-0.20272533102072554,102.14826,0.43496997764238543,-1.7624964272291543,101.79724666666668,0.029642853727041008
2015-01-31,0.9293490253520886,1.24,7.137813070300547,0.5505743609156788,96.24376,-3.539541580159833,101.21789,-0.9108035712013018,-2.7732019991752566,101.69067333333332,-0.24128389045887655
2015-02-28,0.81852915698577,1.22,7.701752298895825,1.1463180172141652,95.89662,-4.431019137092318,100.7847,-0.42797770236071564,-2.4725509999387496,101.38361666666667,-0.49842575961790425
2015-03-31,1.0361244114270196,1.32,8.128632014705971,1.7210154183139972,104.37879,0.18286127603424074,100.49469,-0.2877520099777042,-2.652128616410232,100.83242666666666,-0.947785948631108
2015-04-30,0.9482741535211003,0.71,8.171595611413963,1.0337825411134158,99.53224,-3.605040007414684,99.08075,-1.4069798115701526,-3.5976729736351243,100.12004666666667,-1.5445139806659292
2015-05-31,0.98383851613566,0.74,8.473089208578966,0.7713369096831402,97.62422,-5.0994633617329255,98.45096,-0.6356330568753288,-3.8497331990400507,99.34213333333334,-2.013622516590041
2015-06-30,1.0658271946613729,0.79,8.894448818054524,0.7658168033485531,96.87559,-1.6426266634732234,97.54178,-0.9234851544362765,-2.6714765277799812,98.35782999999999,-2.454167521770778
2015-07-31,1.177313530540025,0.62,9.558638536872754,1.3870429254587915,99.90267,-4.638019318732733,96.38486,-1.1860763664554796,-4.596800758911101,97.45920000000001,-2.6576562389403535
2015-08-31,1.1074797767651967,0.22,9.52585290938044,1.0527637008014743,98.28651,-5.184011193488103,96.86689,0.5001096645261383,-4.884518911031721,96.93117666666666,-2.4269225813552175
2015-09-30,1.1074797767651967,0.54,9.493181381218129,0.5987325631636047,96.49446,-6.817335751779574,96.15685,-0.7330058805439021,-6.125181134253099,96.46953333333333,-1.9198234311052387
