data,NG=F,ZC=F,GC=F,USDBRL=X,EURBRL=X,JPYBRL=X,IMAB11.SA,B5MB11.SA,IB5M11.SA,BOVV11.SA,FIND11.SA,MATB11.SA,regime_macro,codigo_regime,regime_sinal,codigo_regime_sinal,peso_NG=F,peso_ZC=F,peso_GC=F,peso_USDBRL=X,peso_EURBRL=X,peso_JPYBRL=X,peso_IMAB11.SA,peso_B5MB11.SA,peso_IB5M11.SA,peso_BOVV11.SA,peso_FIND11.SA,peso_MATB11.SA,soma_pesos,contribuicao_NG=F,contribuicao_ZC=F,contribuicao_GC=F,contribuicao_USDBRL=X,contribuicao_EURBRL=X,contribuicao_JPYBRL=X,contribuicao_IMAB11.SA,contribuicao_B5MB11.SA,contribuicao_IB5M11.SA,contribuicao_BOVV11.SA,contribuicao_FIND11.SA,contribuicao_MATB11.SA,retorno_portfolio_bruto,retorno_benchmark_estatico,indice_portfolio_bruto,indice_benchmark_estatico,retorno_acumulado_portfolio_bruto,retorno_acumulado_benchmark,drawdown_portfolio_bruto,drawdown_benchmark_estatico,diferenca_indice,retorno_portfolio,indice_portfolio,retorno_carteira_estatica,indice_carteira_estatica,drawdown_portfolio,drawdown_estatica
2021-08-31,0.11829325923555278,-0.023765996343692253,0.001324078366098158,0.0201755692569745,0.012121772523088215,0.015118908504053508,-0.011281969015540572,-0.023235321044921542,-0.0242158238486897,-0.026375924805544182,-0.02986783603214438,-0.04233114462530674,ESTAGFLACAO,3,ESTAGFLACAO,3,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,1.0,0.009857771602962731,-0.0019804996953076874,0.00011033986384151317,0.0016812974380812085,0.001010147710257351,0.001259909042004459,-0.000940164084628381,-0.0019362767537434618,-0.0020179853207241416,-0.0021979937337953484,-0.0024889863360120315,-0.003527595385442228,-0.0011700356525060182,-0.0011700356525060167,129.64968366388584,129.64968366388584,0.2964968366388583,0.2964968366388583,-0.014130937714086467,-0.014130937714086467,0.0,-0.0011700356525060182,129.64968366388584,-0.0011700356525060167,129.64968366388584,-0.014130937714086467,-0.014130937714086467
2021-09-30,0.3404158778390447,0.0051498127340829924,-0.03289253508092249,0.04464682226474248,0.02725833723877602,0.026010957414765112,0.004890274478350332,-0.0066244710519872685,-0.00712042204372465,-0.06567140493667811,-0.0850059082596315,-0.09789884693427764,ESTAGFLACAO,3,ESTAGFLACAO,3,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,1.0,0.02836798981992039,0.0004291510611735827,-0.0027410445900768743,0.0037205685220618734,0.002271528103231335,0.0021675797845637592,0.00040752287319586095,-0.0005520392543322723,-0.0005933685036437208,-0.005472617078056509,-0.007083825688302625,-0.008158237244523137,0.012763207805211663,0.012763207805211665,131.30442951836793,131.30442951836793,0.31304429518367916,0.31304429518367916,-0.0015480860034025046,-0.0015480860034025046,0.0,0.012763207805211663,131.30442951836793,0.012763207805211665,131.30442951836793,-0.0015480860034025046,-0.0015480860034025046
2021-10-31,-0.07516617981921403,0.05868653935724333,0.01578074995803025,0.042590894799557466,0.05009155865712156,0.027688165478686466,-0.030945791694869773,-0.050924531205047585,-0.03944313305005975,-0.06463199711863654,-0.05359803003353669,-0.08902691388748496,EXPANSAO_INFLACIONARIA,2,ESTAGFLACAO,3,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,1.0,-0.0062638483182678355,0.004890544946436944,0.0013150624965025206,0.0035492412332964554,0.004174296554760129,0.002307347123223872,-0.002578815974572481,-0.004243710933753965,-0.003286927754171646,-0.0053859997598863785,-0.004466502502794724,-0.007418909490623746,-0.017408222379850853,-0.017408222379850857,129.01865280985274,129.01865280985274,0.2901865280985274,0.2901865280985274,-0.018929358957842868,-0.018929358957842868,0.0,-0.017408222379850853,129.01865280985274,-0.017408222379850857,129.01865280985274,-0.018929358957842868,-0.018929358957842868
2021-11-30,-0.15831186643427653,-0.002199736031676114,-0.0052720271531471186,-0.007830066919728207,-0.04105869566773912,-0.009758732758193167,0.026783338959266656,0.0522729268259603,0.042380330838284186,-0.014491310470824748,-0.02894601133087027,0.03617424005702485,EXPANSAO_INFLACIONARIA,2,EXPANSAO_INFLACIONARIA,2,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,1.0,-0.01319265553618971,-0.00018331133597300947,-0.0004393355960955932,-0.0006525055766440172,-0.003421557972311593,-0.0008132277298494306,0.0022319449132722213,0.0043560772354966915,0.003531694236523682,-0.0012076092059020622,-0.0024121676109058556,0.003014520004752071,-0.00918813417382661,-0.009188134173826606,127.83321211690945,127.83321211690945,0.27833212116909456,0.27833212116909456,-0.02794356764174033,-0.02794356764174033,0.0,-0.00918813417382661,127.83321211690945,-0.009188134173826606,127.83321211690945,-0.02794356764174033,-0.02794356764174033
2021-12-31,-0.2202758534858027,0.05114638447971753,0.02204554359729216,0.018212051762038328,0.02407355282791368,0.007965159975758196,-0.011788247268549101,-0.0036421792219248905,-0.04149991931839114,0.02590316456787156,-0.038232999526365496,0.11460428738232564,EXPANSAO_INFLACIONARIA,2,EXPANSAO_INFLACIONARIA,2,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,1.0,-0.01835632112381689,0.004262198706643128,0.00183712863310768,0.0015176709801698607,0.00200612940232614,0.000663763331313183,-0.0009823539390457583,-0.0003035149351604075,-0.0034583266098659284,0.00215859704732263,-0.003186083293863791,0.00955035728186047,-0.0042907545190096815,-0.004290754519009686,127.2847111843393,127.2847111843393,0.27284711184339305,0.27284711184339305,-0.03211442317161395,-0.03211442317161395,0.0,-0.0042907545190096815,127.2847111843393,-0.004290754519009686,127.2847111843393,-0.03211442317161395,-0.03211442317161395
2022-01-31,0.3687166311917782,0.050335570469798974,-0.00976441311229237,-0.05963846601706391,-0.07665459985265799,-0.061544941881610415,0.010406087094764205,-0.01604388482124708,0.012637379405262994,0.07138115217256802,0.17237504714288887,0.0019678408131444947,EXPANSAO_INFLACIONARIA,2,EXPANSAO_INFLACIONARIA,2,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,1.0,0.030726385932648183,0.0041946308724832475,-0.0008137010926910307,-0.004969872168088659,-0.0063878833210548325,-0.005128745156800868,0.0008671739245636837,-0.0013369904017705898,0.0010531149504385828,0.0059484293477140016,0.014364587261907405,0.00016398673442870787,0.038681116883777844,0.03868111688377784,132.20822597517864,132.20822597517864,0.3220822597517863,0.3220822597517863,0.0,0.0,0.0,0.038681116883777844,132.20822597517864,0.03868111688377784,132.20822597517864,0.0,0.0
2022-02-28,-0.08288885438651494,0.05351437699680606,0.0509749303621172,-0.04482897181062295,-0.041550924393448097,-0.04788093859420772,0.0021351188530651655,0.005159958639077145,-0.03407487072874971,0.010720289315394371,-0.01714560238855567,-0.01963988507709058,EXPANSAO_DESINFLACIONARIA,1,EXPANSAO_INFLACIONARIA,2,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,1.0,-0.006907404532209578,0.0044595314164005044,0.004247910863509766,-0.003735747650885246,-0.003462577032787341,-0.003990078216183976,0.00017792657108876378,0.0004299965532564287,-0.002839572560729142,0.0008933574429495309,-0.0014288001990463057,-0.0016366570897575483,-0.013792114434394145,-0.013792114434394145,130.38479499336074,130.38479499336074,0.30384794993360753,0.30384794993360753,-0.013792114434394098,-0.013792114434394098,0.0,-0.013792114434394145,130.38479499336074,-0.013792114434394145,130.38479499336074,-0.013792114434394098,-0.013792114434394098
2022-03-31,0.26219249735632744,0.1353297952994692,0.033236125720581544,-0.06881807836729548,-0.07155577999214724,-0.11869416823631118,-0.0036345521017644433,-0.001745361050124239,0.07235136116675123,0.05802940928236766,0.07728291840957047,0.06594318610385508,EXPANSAO_DESINFLACIONARIA,1,EXPANSAO_DESINFLACIONARIA,1,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,1.0,0.021849374779693953,0.011277482941622433,0.002769677143381795,-0.005734839863941289,-0.00596298166601227,-0.009891180686359264,-0.0003028793418137036,-0.0001454467541770199,0.006029280097229269,0.004835784106863972,0.006440243200797538,0.00549526550865459,0.036659779465940005,0.036659779465940005,135.16467282352914,135.16467282352914,0.35164672823529153,0.35164672823529153,0.0,0.0,0.0,0.036659779465940005,135.16467282352914,0.036659779465940005,135.16467282352914,0.0,0.0
2022-04-30,0.2839418120081829,0.09282136894824689,-0.02046988679625228,0.03524328122185216,-0.025583634333172234,-0.033663510235748983,0.0,0.0,2.220446049250313e-16,-0.1020712510879942,-0.11660936568562763,-0.10884881933174984,EXPANSAO_DESINFLACIONARIA,1,EXPANSAO_DESINFLACIONARIA,1,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,1.0,0.023661817667348574,0.0077351140790205735,-0.0017058238996876898,0.0029369401018210133,-0.0021319695277643527,-0.0028052925196457483,0.0,0.0,1.850371707708594e-17,-0.008505937590666183,-0.009717447140468969,-0.009070734944312486,0.00039666622564474806,0.0003966662256447521,135.21828808413855,135.21828808413855,0.3521828808413856,0.3521828808413856,0.0,0.0,0.0,0.00039666622564474806,135.21828808413855,0.0003966662256447521,135.21828808413855,0.0,0.0
2022-05-31,0.12437886595036995,-0.07913229453101112,-0.03488194414341872,-0.03754708812873586,-0.012751532585711711,-0.014835236736721491,0.0,0.0,0.006914653569526363,0.034139183164816345,0.05990781753926333,0.049209124112010505,EXPANSAO_DESINFLACIONARIA,1,EXPANSAO_DESINFLACIONARIA,1,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,1.0,0.010364905495864163,-0.006594357877584259,-0.0029068286786182265,-0.0031289240107279883,-0.0010626277154759758,-0.0012362697280601243,0.0,0.0,0.0005762211307938636,0.002844931930401362,0.004992318128271944,0.004100760342667542,0.0079501290175323,0.0079501290175323,136.2932909199373,136.2932909199373,0.36293290919937315,0.36293290919937315,0.0,0.0,0.0,0.0079501290175323,136.2932909199373,0.0079501290175323,136.2932909199373,0.0,0.0
2022-06-30,-0.3340700452377636,-0.012939615129395565,-0.020947509962969124,0.09016500769326874,0.05709709444825206,0.020221529949477457,0.0,0.0,-0.016751644991437997,-0.11518561251961168,-0.1296618180574416,-0.1480737025061405,EXPANSAO_INFLACIONARIA,2,EXPANSAO_DESINFLACIONARIA,1,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,1.0,-0.0278391704364803,-0.0010783012607829636,-0.001745625830247427,0.007513750641105728,0.004758091204021005,0.001685127495789788,0.0,0.0,-0.0013959704159531663,-0.009598801043300973,-0.010805151504786798,-0.012339475208845041,-0.050845526359480156,-0.05084552635948015,129.36338680384733,129.36338680384733,0.29363386803847336,0.29363386803847336,-0.05084552635948014,-0.05084552635948014,0.0,-0.050845526359480156,129.36338680384733,-0.05084552635948015,129.36338680384733,-0.05084552635948014,-0.05084552635948014
2022-07-31,0.5171460943307724,-0.17142857142857104,-0.022836844814264734,0.0003474416102522415,-0.02404899422864637,0.016209824378186966,0.0,0.0,-0.009523825670675556,0.04820004908292708,0.03530195648907686,-0.019858476683244364,EXPANSAO_INFLACIONARIA,2,EXPANSAO_INFLACIONARIA,2,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,1.0,0.0430955078608977,-0.014285714285714252,-0.0019030704011887278,2.8953467521020126e-05,-0.002004082852387197,0.001350818698182247,0.0,0.0,-0.000793652139222963,0.00401667075691059,0.0029418297074230715,-0.0016548730569370302,0.03079238775548446,0.030792387755484457,133.34679437167415,133.34679437167415,0.3334679437167416,0.3334679437167416,-0.02161879376728837,-0.02161879376728837,0.0,0.03079238775548446,133.34679437167415,0.030792387755484457,133.34679437167415,-0.02161879376728837,-0.02161879376728837
2022-08-31,0.10912623082974493,0.09330628803245511,-0.0284190679517341,-0.011731351165847892,-0.028012885811868893,-0.0422253998225417,0.0,0.0,0.02467954300904185,0.06531987604490452,0.09800556702000818,-0.03711130452855382,EXPANSAO_INFLACIONARIA,2,EXPANSAO_INFLACIONARIA,2,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,1.0,0.00909385256914541,0.007775524002704592,-0.0023682556626445084,-0.0009776125971539909,-0.0023344071509890743,-0.0035187833185451414,0.0,0.0,0.0020566285840868206,0.005443323003742043,0.008167130585000681,-0.0030926087107128186,0.020244791304634017,0.020244791304634014,136.04637239487062,136.04637239487062,0.36046372394870607,0.36046372394870607,-0.0018116704307311604,-0.0018116704307311604,0.0,0.020244791304634017,136.04637239487062,0.020244791304634014,136.04637239487062,-0.0018116704307311604,-0.0018116704307311604
