data,IPCA_MENSAL_PCT,IPCA_12M_PCT,IPCA_VARIACAO_3M_PP,IBC_BR_DESSAZONALIZADO,IBC_BR_MEDIA_MOVEL_3M,IBC_BR_TENDENCIA_3M_PCT,tendencia_crescimento,tendencia_inflacao,regime_detectado,codigo_regime_detectado,regime_candidato,meses_regime_candidato,regime_confirmado,mudanca_regime_confirmada,codigo_regime_confirmado,regime_detectado_anterior,mudanca_regime_detectada,regime_confirmado_anterior,regime_macro,codigo_regime,regime_anterior,mudanca_regime
2024-08-31,-0.02,4.2375990160564925,0.3116473374906725,107.14396,106.86925,1.7241896813933175,ALTA,ALTA,EXPANSAO_INFLACIONARIA,2,,0,EXPANSAO_INFLACIONARIA,True,2,EXPANSAO_INFLACIONARIA,False,EXPANSAO_DESINFLACIONARIA,EXPANSAO_INFLACIONARIA,2,EXPANSAO_DESINFLACIONARIA,True
2024-09-30,0.44,4.424740127395888,0.1971618877133041,107.99916,107.34355999999998,1.574119538005414,ALTA,ALTA,EXPANSAO_INFLACIONARIA,2,,0,EXPANSAO_INFLACIONARIA,False,2,EXPANSAO_INFLACIONARIA,False,EXPANSAO_INFLACIONARIA,EXPANSAO_INFLACIONARIA,2,EXPANSAO_INFLACIONARIA,False
2024-10-31,0.56,4.758099233947855,0.2598540911258551,108.15356,107.76556,1.2926776547844243,ALTA,ALTA,EXPANSAO_INFLACIONARIA,2,,0,EXPANSAO_INFLACIONARIA,False,2,EXPANSAO_INFLACIONARIA,False,EXPANSAO_INFLACIONARIA,EXPANSAO_INFLACIONARIA,2,EXPANSAO_INFLACIONARIA,False
2024-11-30,0.39,4.87301138907088,0.6354123730143879,107.98489,108.04587,1.1009902287140385,ALTA,ALTA,EXPANSAO_INFLACIONARIA,2,,0,EXPANSAO_INFLACIONARIA,False,2,EXPANSAO_INFLACIONARIA,False,EXPANSAO_INFLACIONARIA,EXPANSAO_INFLACIONARIA,2,EXPANSAO_INFLACIONARIA,False
2024-12-31,0.52,4.831295791859591,0.4065556644637036,107.44467,107.86104,0.4820782914224386,ALTA,ALTA,EXPANSAO_INFLACIONARIA,2,,0,EXPANSAO_INFLACIONARIA,False,2,EXPANSAO_INFLACIONARIA,False,EXPANSAO_INFLACIONARIA,EXPANSAO_INFLACIONARIA,2,EXPANSAO_INFLACIONARIA,False
2025-01-31,0.16,4.559874392677332,-0.1982248412705223,108.06979,107.83311666666668,0.0626885497246654,ALTA,QUEDA,EXPANSAO_DESINFLACIONARIA,1,EXPANSAO_DESINFLACIONARIA,1,EXPANSAO_INFLACIONARIA,False,2,EXPANSAO_INFLACIONARIA,True,EXPANSAO_INFLACIONARIA,EXPANSAO_INFLACIONARIA,2,EXPANSAO_INFLACIONARIA,False
2025-02-28,1.31,5.057630414778758,0.1846190257078772,108.77346,108.09597333333332,0.046372279970841,ALTA,ALTA,EXPANSAO_INFLACIONARIA,2,,0,EXPANSAO_INFLACIONARIA,False,2,EXPANSAO_DESINFLACIONARIA,True,EXPANSAO_INFLACIONARIA,EXPANSAO_INFLACIONARIA,2,EXPANSAO_INFLACIONARIA,False
2025-03-31,0.56,5.477189641674851,0.64589384981526,110.09056,108.97793666666666,1.0354959183284995,ALTA,ALTA,EXPANSAO_INFLACIONARIA,2,,0,EXPANSAO_INFLACIONARIA,False,2,EXPANSAO_INFLACIONARIA,False,EXPANSAO_INFLACIONARIA,EXPANSAO_INFLACIONARIA,2,EXPANSAO_INFLACIONARIA,False
2025-04-30,0.43,5.52972858849774,0.9698541958204075,109.72323,109.52908333333332,1.5727697752715653,ALTA,ALTA,EXPANSAO_INFLACIONARIA,2,,0,EXPANSAO_INFLACIONARIA,False,2,EXPANSAO_INFLACIONARIA,False,EXPANSAO_INFLACIONARIA,EXPANSAO_INFLACIONARIA,2,EXPANSAO_INFLACIONARIA,False
2025-05-31,0.26,5.319635559255276,0.2620051444765181,109.00057,109.60478666666666,1.3958090082418106,ALTA,ALTA,EXPANSAO_INFLACIONARIA,2,,0,EXPANSAO_INFLACIONARIA,False,2,EXPANSAO_INFLACIONARIA,False,EXPANSAO_INFLACIONARIA,EXPANSAO_INFLACIONARIA,2,EXPANSAO_INFLACIONARIA,False
2025-06-30,0.24,5.35116523759851,-0.1260244040763414,108.76683,109.16354333333334,0.1703158201961541,ALTA,QUEDA,EXPANSAO_DESINFLACIONARIA,1,EXPANSAO_DESINFLACIONARIA,1,EXPANSAO_INFLACIONARIA,False,2,EXPANSAO_INFLACIONARIA,True,EXPANSAO_INFLACIONARIA,EXPANSAO_INFLACIONARIA,2,EXPANSAO_INFLACIONARIA,False
2025-07-31,0.26,5.225222422012621,-0.3045061664851189,108.27053,108.67931,-0.7758426414901987,QUEDA,QUEDA,RECESSAO_DESINFLACIONARIA,4,RECESSAO_DESINFLACIONARIA,1,EXPANSAO_INFLACIONARIA,False,2,EXPANSAO_DESINFLACIONARIA,True,EXPANSAO_INFLACIONARIA,EXPANSAO_INFLACIONARIA,2,EXPANSAO_INFLACIONARIA,False
2025-08-31,-0.11,5.130500777503921,-0.1891347817513544,108.80021,108.61252333333334,-0.905310218203348,QUEDA,QUEDA,RECESSAO_DESINFLACIONARIA,4,RECESSAO_DESINFLACIONARIA,2,EXPANSAO_INFLACIONARIA,False,2,RECESSAO_DESINFLACIONARIA,False,EXPANSAO_INFLACIONARIA,EXPANSAO_INFLACIONARIA,2,EXPANSAO_INFLACIONARIA,False
2025-09-30,0.48,5.172368758697643,-0.1787964789008667,108.63642,108.56905333333331,-0.5445865733624267,QUEDA,QUEDA,RECESSAO_DESINFLACIONARIA,4,,0,RECESSAO_DESINFLACIONARIA,True,4,RECESSAO_DESINFLACIONARIA,False,EXPANSAO_INFLACIONARIA,RECESSAO_DESINFLACIONARIA,4,EXPANSAO_INFLACIONARIA,True
2025-10-31,0.09,4.680811347037062,-0.5444110749755593,108.7159,108.71751,0.035149284624647,ALTA,QUEDA,EXPANSAO_DESINFLACIONARIA,1,EXPANSAO_DESINFLACIONARIA,1,RECESSAO_DESINFLACIONARIA,False,4,RECESSAO_DESINFLACIONARIA,True,RECESSAO_DESINFLACIONARIA,RECESSAO_DESINFLACIONARIA,4,RECESSAO_DESINFLACIONARIA,False
2025-11-30,0.18,4.4618356484328325,-0.6686651290710888,109.27405,108.87545666666666,0.2420838088130761,ALTA,QUEDA,EXPANSAO_DESINFLACIONARIA,1,EXPANSAO_DESINFLACIONARIA,2,RECESSAO_DESINFLACIONARIA,False,4,EXPANSAO_DESINFLACIONARIA,False,RECESSAO_DESINFLACIONARIA,RECESSAO_DESINFLACIONARIA,4,RECESSAO_DESINFLACIONARIA,False
2025-12-31,0.33,4.264384904568952,-0.9079838541286912,109.41762,109.13585666666668,0.5220671231175977,ALTA,QUEDA,EXPANSAO_DESINFLACIONARIA,1,,0,EXPANSAO_DESINFLACIONARIA,True,1,EXPANSAO_DESINFLACIONARIA,False,RECESSAO_DESINFLACIONARIA,EXPANSAO_DESINFLACIONARIA,1,RECESSAO_DESINFLACIONARIA,True
2026-01-31,0.33,4.44135121281346,-0.2394601342236013,110.05486,109.58217666666668,0.7953333981496336,ALTA,QUEDA,EXPANSAO_DESINFLACIONARIA,1,,0,EXPANSAO_DESINFLACIONARIA,False,1,EXPANSAO_DESINFLACIONARIA,False,EXPANSAO_DESINFLACIONARIA,EXPANSAO_DESINFLACIONARIA,1,EXPANSAO_DESINFLACIONARIA,False
2026-02-28,0.7,3.812496961112588,-0.6493386873202445,110.65892,110.0438,1.073100741988453,ALTA,QUEDA,EXPANSAO_DESINFLACIONARIA,1,,0,EXPANSAO_DESINFLACIONARIA,False,1,EXPANSAO_DESINFLACIONARIA,False,EXPANSAO_DESINFLACIONARIA,EXPANSAO_DESINFLACIONARIA,1,EXPANSAO_DESINFLACIONARIA,False
2026-03-31,0.88,4.142846991219562,-0.1215379133493899,110.51078,110.40818666666668,1.165822158601881,ALTA,QUEDA,EXPANSAO_DESINFLACIONARIA,1,,0,EXPANSAO_DESINFLACIONARIA,False,1,EXPANSAO_DESINFLACIONARIA,False,EXPANSAO_DESINFLACIONARIA,EXPANSAO_DESINFLACIONARIA,1,EXPANSAO_DESINFLACIONARIA,False
2026-04-30,0.67,4.39171967147336,-0.0496315413401005,110.95732,110.70900666666664,1.0282967853683322,ALTA,QUEDA,EXPANSAO_DESINFLACIONARIA,1,,0,EXPANSAO_DESINFLACIONARIA,False,1,EXPANSAO_DESINFLACIONARIA,False,EXPANSAO_DESINFLACIONARIA,EXPANSAO_DESINFLACIONARIA,1,EXPANSAO_DESINFLACIONARIA,False
2026-05-31,0.58,4.724906887660008,0.9124099265474196,111.03587,110.83465666666666,0.7186744429642289,ALTA,ALTA,EXPANSAO_INFLACIONARIA,2,EXPANSAO_INFLACIONARIA,1,EXPANSAO_DESINFLACIONARIA,False,1,EXPANSAO_DESINFLACIONARIA,True,EXPANSAO_DESINFLACIONARIA,EXPANSAO_DESINFLACIONARIA,1,EXPANSAO_DESINFLACIONARIA,False
