data,regime,ticker,segmento,peso,retorno_ativo,contribuicao
2026-01-31,EXPANSAO_DESINFLACIONARIA,IMAB11.SA,Renda Fixa,0.0833333333333333,0.37962264534812373,0.031635220445676966
2026-02-28,EXPANSAO_DESINFLACIONARIA,IMAB11.SA,Renda Fixa,0.0833333333333333,0.017323135672796752,0.0014435946393997288
2026-03-31,EXPANSAO_DESINFLACIONARIA,IMAB11.SA,Renda Fixa,0.0833333333333333,-0.0002688544434893414,-2.240453695744511e-05
2026-04-30,EXPANSAO_DESINFLACIONARIA,IMAB11.SA,Renda Fixa,0.0833333333333333,0.020708180146996824,0.0017256816789164014
2026-05-31,EXPANSAO_DESINFLACIONARIA,IMAB11.SA,Renda Fixa,0.0833333333333333,0.00026347074596988485,2.1955895497490396e-05
2026-01-31,EXPANSAO_DESINFLACIONARIA,BOVV11.SA,Renda Variável,0.0833333333333333,0.12534683877613806,0.0104455698980115
2026-02-28,EXPANSAO_DESINFLACIONARIA,BOVV11.SA,Renda Variável,0.0833333333333333,0.040951969820052225,0.0034126641516710175
2026-03-31,EXPANSAO_DESINFLACIONARIA,BOVV11.SA,Renda Variável,0.0833333333333333,-0.005612751570644781,-0.00046772929755373155
2026-04-30,EXPANSAO_DESINFLACIONARIA,BOVV11.SA,Renda Variável,0.0833333333333333,-0.0005696266894718027,-4.7468890789316876e-05
2026-05-31,EXPANSAO_DESINFLACIONARIA,BOVV11.SA,Renda Variável,0.0833333333333333,-0.07253886010362676,-0.006044905008635561
2026-01-31,EXPANSAO_DESINFLACIONARIA,FIND11.SA,Renda Variável,0.0833333333333333,0.14134072782825435,0.011778393985687858
2026-02-28,EXPANSAO_DESINFLACIONARIA,FIND11.SA,Renda Variável,0.0833333333333333,0.037673692502480316,0.003139474375206692
2026-03-31,EXPANSAO_DESINFLACIONARIA,FIND11.SA,Renda Variável,0.0833333333333333,-0.05951957441662059,-0.0049599645347183806
2026-04-30,EXPANSAO_DESINFLACIONARIA,FIND11.SA,Renda Variável,0.0833333333333333,0.0006959876910110907,5.79989742509242e-05
2026-05-31,EXPANSAO_DESINFLACIONARIA,FIND11.SA,Renda Variável,0.0833333333333333,-0.07544136599884455,-0.00628678049990371
2026-01-31,EXPANSAO_DESINFLACIONARIA,MATB11.SA,Renda Variável,0.0833333333333333,0.10458800611781904,0.008715667176484917
2026-02-28,EXPANSAO_DESINFLACIONARIA,MATB11.SA,Renda Variável,0.0833333333333333,0.012059032455992602,0.0010049193713327165
2026-03-31,EXPANSAO_DESINFLACIONARIA,MATB11.SA,Renda Variável,0.0833333333333333,-0.08458375302670218,-0.007048646085558512
2026-04-30,EXPANSAO_DESINFLACIONARIA,MATB11.SA,Renda Variável,0.0833333333333333,0.0003213957562406833,2.6782979686723597e-05
2026-05-31,EXPANSAO_DESINFLACIONARIA,MATB11.SA,Renda Variável,0.0833333333333333,0.004658649245419699,0.00038822077045164144
