data,GC=F,NG=F,ZC=F,EURBRL=X,JPYBRL=X,USDBRL=X,B5MB11.SA,IB5M11.SA,IMAB11.SA,BOVV11.SA,FIND11.SA,MATB11.SA,CDI_MENSAL_PCT,IPCA_MENSAL_PCT,IPCA_12M_PCT,IPCA_VARIACAO_3M_PP,IBC_BR,IBC_BR_VARIACAO_12M_PCT,IBC_BR_DESSAZONALIZADO,IBC_BR_VARIACAO_MENSAL_PCT,IBC_BR_DESSAZONALIZADO_VARIACAO_12M_PCT,IBC_BR_MEDIA_MOVEL_3M,IBC_BR_TENDENCIA_3M_PCT,regime,nome_regime,regime_macro,codigo_regime,regime_sinal,codigo_regime_sinal,peso_NG=F,peso_ZC=F,peso_GC=F,peso_USDBRL=X,peso_EURBRL=X,peso_JPYBRL=X,peso_IMAB11.SA,peso_B5MB11.SA,peso_IB5M11.SA,peso_BOVV11.SA,peso_FIND11.SA,peso_MATB11.SA,soma_pesos,contribuicao_NG=F,contribuicao_ZC=F,contribuicao_GC=F,contribuicao_USDBRL=X,contribuicao_EURBRL=X,contribuicao_JPYBRL=X,contribuicao_IMAB11.SA,contribuicao_B5MB11.SA,contribuicao_IB5M11.SA,contribuicao_BOVV11.SA,contribuicao_FIND11.SA,contribuicao_MATB11.SA,retorno_portfolio_bruto,retorno_benchmark_estatico,indice_portfolio_bruto,indice_benchmark_estatico,retorno_acumulado_portfolio_bruto,retorno_acumulado_benchmark,drawdown_portfolio_bruto,drawdown_benchmark_estatico,diferenca_indice,retorno_portfolio,indice_portfolio,retorno_carteira_estatica,indice_carteira_estatica,drawdown_portfolio,drawdown_estatica,soma_pesos_validacao,turnover_portfolio,peso_estatica_NG=F,peso_estatica_ZC=F,peso_estatica_GC=F,peso_estatica_USDBRL=X,peso_estatica_EURBRL=X,peso_estatica_JPYBRL=X,peso_estatica_IMAB11.SA,peso_estatica_B5MB11.SA,peso_estatica_IB5M11.SA,peso_estatica_BOVV11.SA,peso_estatica_FIND11.SA,peso_estatica_MATB11.SA,turnover_estatica,custo_portfolio,custo_estatica,retorno_portfolio_liquido,retorno_estatica_liquido,pico_portfolio_bruto,indice_portfolio_liquido,pico_portfolio_liquido,drawdown_portfolio_liquido,indice_estatica_bruta,pico_estatica_bruta,drawdown_estatica_bruta,indice_estatica_liquida,pico_estatica_liquida,drawdown_estatica_liquida,indice_estatica_bruto,indice_estatica_liquido,retorno_cdi,cdi_disponivel
2020-01-31,0.03830765786425894,-0.13242225301514643,-0.0261813537675597,0.04206500041911654,0.054441137355700775,0.05624571994654537,0.025336476003539055,-0.003219160728599846,0.0028660919043843602,-0.04076839734649873,-0.05544933078393799,-0.03000001649598738,0.3766333675290445,0.21,4.1916693262358695,1.6566367505559398,92.45205,0.3182987261866055,97.6733,0.0813883085075017,0.5826636029826249,97.69848666666668,0.4708732449290265,EXPANSAO_DESINFLACIONARIA,Expansão desinflacionária,EXPANSAO_DESINFLACIONARIA,1.0,EXPANSAO_DESINFLACIONARIA,1.0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,1.0,-0.0110351877512622,-0.0021817794806299,0.0031923048220215,0.0046871433288787,0.003505416701593,0.0045367614463083,0.000238840992032,0.0021113730002949,-0.0002682633940499,-0.0033973664455415,-0.0046207775653281,-0.0025000013746656,-0.0057315357203487,-0.0057315357203487,99.42684642796512,99.42684642796512,-0.0057315357203487,-0.0057315357203487,0.0,0.0,0.0,-0.0057315357203487,99.42684642796512,-0.0057315357203487,99.42684642796512,0.0,0.0,0.9999999999999994,1.0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,1.0,0.001,0.001,-0.0067258041846283,-0.0067258041846283,99.42684642796512,99.32741958153716,99.32741958153716,0.0,99.42684642796512,99.42684642796512,0.0,99.32741958153716,99.32741958153716,0.0,99.42684642796512,99.32741958153716,0.0037663336752904,True
2020-02-29,-0.011876965404106654,-0.08527971155624892,-0.038688524590163365,0.0542429645851239,0.050012811364211096,0.05718730139746464,-0.02944011068808161,0.007813314060746368,4.440892098500626e-16,-0.08412763660302691,-0.05384616620144833,-0.11618835740344646,0.293728631555501,0.25,4.004927312109352,0.7300889096483187,94.1468,0.2652673568644514,97.79657,0.1262064453642963,1.3559791398348064,97.68791333333331,0.0555819315567918,EXPANSAO_INFLACIONARIA,Expansão inflacionária,EXPANSAO_INFLACIONARIA,2.0,EXPANSAO_DESINFLACIONARIA,1.0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,1.0,-0.0071066426296874,-0.0032240437158469,-0.0009897471170088,0.0047656084497887,0.0045202470487603,0.0041677342803509,3.700743415417188e-17,-0.0024533425573401,0.0006511095050621,-0.0070106363835855,-0.0044871805167873,-0.0096823631169538,-0.0208492567532479,-0.0208492567532479,97.35387057862272,97.35387057862272,-0.0264612942137728,-0.0264612942137728,-0.020849256753248,-0.020849256753248,0.0,-0.0208492567532479,97.35387057862272,-0.0208492567532479,97.35387057862272,-0.020849256753248,-0.020849256753248,0.9999999999999994,0.0214700289719183,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0214700289719183,2.147002897191834e-05,2.1470028971918343e-05,-0.0208702791480732,-0.0208702791480732,99.42684642796512,97.2544286078127,99.32741958153716,-0.0208702791480731,97.35387057862272,99.42684642796512,-0.020849256753248,97.2544286078127,99.32741958153716,-0.0208702791480731,97.35387057862272,97.2544286078127,0.002937286315555,True
2020-03-31,0.012339395901399763,-0.02612828335226669,-0.07025920873124059,0.16108949574383202,0.17514302763235068,0.15784428939959216,-0.1452014486364589,-0.12301014873534089,-0.07508451749334433,-0.30105991977516644,-0.3311938164621636,-0.1976670455908648,0.3383691484662998,0.07,3.302958571938297,-1.0030814121748888,95.44446,-1.6944756813344064,91.3612,-6.580363708052339,-4.554605676022105,95.61035666666668,-2.267968896913297,EXPANSAO_INFLACIONARIA,Expansão inflacionária,EXPANSAO_INFLACIONARIA,2.0,EXPANSAO_INFLACIONARIA,2.0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,1.0,-0.0021773569460222,-0.0058549340609367,0.0010282829917833,0.0131536907832993,0.0134241246453193,0.0145952523026958,-0.0062570431244453,-0.0121001207197049,-0.010250845727945,-0.0250883266479305,-0.0275994847051803,-0.0164722537992387,-0.0635990150083059,-0.0635990150083059,91.16226030257624,91.1622603025762,-0.0883773969742379,-0.0883773969742379,-0.0831222795683919,-0.0831222795683922,0.0,-0.0635990150083059,91.1622603025762,-0.0635990150083059,91.1622603025762,-0.0831222795683922,-0.0831222795683922,0.9999999999999994,0.0240408136397085,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0240408136397085,2.404081363970857e-05,2.404081363970856e-05,-0.0636215268498781,-0.0636215268498781,99.42684642796512,91.0669533668712,99.32741958153716,-0.0831640069727677,91.16226030257624,99.42684642796512,-0.0831222795683919,91.0669533668712,99.32741958153716,-0.0831640069727677,91.16226030257624,91.0669533668712,0.0033836914846629,True
2020-04-30,0.06366043021574086,0.18841464509395323,-0.08584005869405675,0.013222442521304334,0.04117685723489628,0.02736531280736698,0.06108202660160034,0.053630401321997034,-0.007865134587025091,0.10368858311089668,0.040562995611658215,0.0990176218023806,0.2849249027840228,-0.31,2.39904484475022,-1.7926244814856496,83.95815,-13.897298627177236,83.03874,-9.1094031164214,-13.205533231214496,90.73217,-7.130424333423657,EXPANSAO_INFLACIONARIA,Expansão inflacionária,EXPANSAO_INFLACIONARIA,2.0,EXPANSAO_INFLACIONARIA,2.0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,1.0,0.0157012204244961,-0.0071533382245047,0.0053050358513117,0.0022804427339472,0.0011018702101086,0.0034314047695746,-0.000655427882252,0.0050901688834666,0.0044692001101664,0.0086407152592413,0.0033802496343048,0.0082514684835317,0.0498430102533927,0.0498430102533927,95.70606177756,95.70606177755997,-0.0429393822244005,-0.0429393822244005,-0.037422333947812,-0.0374223339478123,0.0,0.0498430102533927,95.70606177755997,0.0498430102533927,95.70606177755997,-0.0374223339478123,-0.0374223339478123,0.9999999999999994,0.0710417699576211,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0710417699576211,7.104176995762115e-05,7.104176995762118e-05,0.0497684275477665,0.0497684275477665,99.42684642796512,95.59921243750615,99.32741958153716,-0.0375345212806073,95.70606177756,99.42684642796512,-0.037422333947812,95.59921243750615,99.32741958153716,-0.0375345212806073,95.70606177756,95.59921243750615,0.0028492490278402,True
2020-05-31,0.03129086496263134,-0.05130837547097278,0.045746388443018704,0.031547388735321924,0.0031375372138198188,0.012896538273630798,0.014254419904153881,-0.0071596307642725066,0.03892978516082768,0.08565414148442452,0.039350675851587136,0.12906688233731756,0.2358096193071146,-0.38,1.8774877402777836,-2.1274395718315686,84.24757,-13.586802944636425,85.40683,2.8517894178066605,-12.020246086681974,86.60225666666666,-11.348033025170569,RECESSAO_DESINFLACIONARIA,Recessão desinflacionária,RECESSAO_DESINFLACIONARIA,4.0,EXPANSAO_INFLACIONARIA,2.0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,1.0,-0.0042756979559143,0.0038121990369182,0.0026075720802192,0.0010747115228025,0.0026289490612768,0.0002614614344849,0.0032441487634023,0.0011878683253461,-0.0005966358970227,0.007137845123702,0.0032792229876322,0.0107555735281097,0.0311172180109573,0.0311172180109573,98.68416816686248,98.68416816686243,-0.0131583183313757,-0.0131583183313757,-0.0074695948607876,-0.0074695948607879,0.0,0.0311172180109573,98.68416816686243,0.0311172180109573,98.68416816686243,-0.0074695948607879,-0.0074695948607879,0.9999999999999994,0.0214663560793516,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0214663560793515,2.14663560793516e-05,2.1466356079351583e-05,0.0310950836815959,0.0310950836815959,99.42684642796512,98.57187794814509,99.32741958153716,-0.0076065766791804,98.68416816686248,99.42684642796512,-0.0074695948607876,98.57187794814509,99.32741958153716,-0.0076065766791804,98.68416816686248,98.57187794814509,0.0023580961930711,True
2020-06-30,0.032298908859111686,-0.053001585502911785,0.03914044512663151,0.015040635311132089,0.0003386357572798815,-0.0002776167073367253,0.027027027027027417,0.025126798387984595,0.027933002708908417,0.09029755160888464,0.13109325924190718,0.04211526051042469,0.212332177367136,0.26,2.1321559928031864,-1.1708025791351109,88.87497,-6.075488595209045,89.37575,4.647075649570409,-7.612185517102798,85.94044000000001,-10.11387992242263,RECESSAO_DESINFLACIONARIA,Recessão desinflacionária,RECESSAO_DESINFLACIONARIA,4.0,RECESSAO_DESINFLACIONARIA,4.0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,1.0,-0.0044167987919093,0.0032617037605526,0.0026915757382593,-2.313472561139377e-05,0.0012533862759276,2.821964643999012e-05,0.0023277502257423,0.0022522522522522,0.0020938998656653,0.007524795967407,0.0109244382701589,0.0035096050425353,0.0314276935274202,0.0314276935274203,101.78558396001904,101.785583960019,0.0178558396001899,0.0178558396001899,0.0,0.0,0.0,0.0314276935274202,101.785583960019,0.0314276935274203,101.785583960019,0.0,0.0,0.9999999999999994,0.0148516578012435,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0148516578012435,1.4851657801243555e-05,1.4851657801243506e-05,0.0314123751162691,0.0314123751162691,101.78558396001904,101.66825475416732,101.66825475416732,0.0,101.78558396001904,101.78558396001904,0.0,101.66825475416732,101.66825475416732,0.0,101.78558396001904,101.66825475416732,0.0021233217736713,True
2020-07-31,0.09470164463364528,0.0274128936519058,-0.06646971935007373,0.006997269989940991,-0.019536370730112385,-0.045945083535431364,0.07273688065378314,0.08078696639838001,0.05037109357617919,0.0824009736393767,0.0978033328803054,0.09693098272559975,0.1943464130263805,0.36,2.305451396723557,-0.0935934480266631,95.42843,-4.562761142853478,91.66985,2.566803635214243,-4.882600844115126,88.81747666666666,-2.1102695254983206,RECESSAO_DESINFLACIONARIA,Recessão desinflacionária,RECESSAO_DESINFLACIONARIA,4.0,RECESSAO_DESINFLACIONARIA,4.0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,1.0,0.0022844078043254,-0.0055391432791728,0.0078918037194704,-0.0038287569612859,0.000583105832495,-0.001628030894176,0.0041975911313482,0.0060614067211485,0.006732247199865,0.0068667478032813,0.0081502777400254,0.0080775818937999,0.0398492387111249,0.0398492387111249,105.84166199259306,105.84166199259305,0.0584166199259303,0.0584166199259303,0.0,0.0,0.0,0.0398492387111249,105.84166199259305,0.0398492387111249,105.84166199259305,0.0,0.0,0.9999999999999994,0.0143657636582816,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0143657636582816,1.4365763658281627e-05,1.4365763658281676e-05,0.0398343004827213,0.0398343004827213,105.84166199259306,105.71813856359869,105.71813856359869,0.0,105.84166199259306,105.84166199259306,0.0,105.71813856359869,105.71813856359869,0.0,105.84166199259306,105.71813856359869,0.0019434641302638,True
2020-08-31,0.002445448664360139,0.46192333418107445,0.10284810126582289,0.0482480797448408,0.03708893306637262,0.04580991352001096,-0.030517127844122416,-0.02837385196352271,-0.010600660784149896,-0.03516567785263558,-0.08337303720280465,0.10803328783170763,0.1598895978929482,0.24,2.438302347493404,0.5608146072156206,95.08457,-4.34359601698956,93.56053,2.062488375403704,-3.1957232534950863,91.53537666666666,5.696294981073824,RECESSAO_DESINFLACIONARIA,Recessão desinflacionária,RECESSAO_DESINFLACIONARIA,4.0,RECESSAO_DESINFLACIONARIA,4.0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,1.0,0.0384936111817562,0.0085706751054852,0.0002037873886966,0.0038174927933342,0.00402067331207,0.0030907444221977,-0.0008833883986791,-0.0025430939870102,-0.0023644876636268,-0.0029304731543862,-0.0069477531002337,0.0090027739859756,0.0515305618855795,0.0515305618855795,111.29574230597495,111.29574230597494,0.1129574230597494,0.1129574230597494,0.0,0.0,0.0,0.0515305618855795,111.29574230597494,0.0515305618855795,111.29574230597494,0.0,0.0,0.9999999999999994,0.0237844737872176,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0237844737872176,2.3784473787217624e-05,2.3784473787217603e-05,0.0515055517844937,0.0515055517844937,111.29574230597495,111.1632096239464,111.1632096239464,0.0,111.29574230597495,111.29574230597495,0.0,111.1632096239464,111.1632096239464,0.0,111.29574230597495,111.1632096239464,0.0015988959789294,True
2020-09-30,-0.040709481896636035,-0.039163558764284345,0.08751793400286956,0.030913720986963877,0.043616226007120895,0.04461966219934843,-0.029352241258126854,-0.037052552664901484,-0.024617350352201917,-0.04816266201767805,-0.05977131166743754,0.006999969482422319,0.1569662059530463,0.64,3.135161547136245,1.0030055543330585,95.84977,-0.9249302725868104,95.34074,1.902736121738502,-1.7182169550944315,93.52370666666668,8.82386297611073,RECESSAO_DESINFLACIONARIA,Recessão desinflacionária,RECESSAO_DESINFLACIONARIA,4.0,RECESSAO_DESINFLACIONARIA,4.0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,1.0,-0.0032636298970236,0.0072931611669057,-0.0033924568247196,0.003718305183279,0.0025761434155803,0.0036346855005934,-0.0020514458626834,-0.0024460201048439,-0.0030877127220751,-0.0040135551681398,-0.0049809426389531,0.0005833307902018,-0.0054301371618784,-0.0054301371618784,110.69139115972048,110.69139115972042,0.1069139115972042,0.1069139115972042,-0.0054301371618782,-0.0054301371618783,0.0,-0.0054301371618784,110.69139115972042,-0.0054301371618784,110.69139115972042,-0.0054301371618783,-0.0054301371618783,0.9999999999999994,0.0410681547138152,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0410681547138153,4.106815471381529e-05,4.106815471381536e-05,-0.005470982310879,-0.005470982310879,111.29574230597495,110.55503767047324,111.1632096239464,-0.0054709823108791,110.69139115972048,111.29574230597495,-0.0054301371618782,110.55503767047324,111.1632096239464,-0.0054709823108791,110.69139115972048,110.55503767047324,0.0015696620595304,True
2020-10-31,-0.005350980442880293,0.32726559452839243,0.05145118733509291,0.020364342946452396,0.037176698975913025,0.026161130906518837,-0.0034411035016052027,0.02445652173913082,0.012553930549863868,-0.006942941822694504,-0.010171345494590867,0.06007949495982712,0.1569662059530463,0.86,3.9182057307108655,1.6127543339873096,97.85744,-2.0441437512268568,97.29482,2.049575029520434,-0.7854883352499176,95.39869666666668,7.409825461152697,EXPANSAO_INFLACIONARIA,Expansão inflacionária,EXPANSAO_INFLACIONARIA,2.0,RECESSAO_DESINFLACIONARIA,4.0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,1.0,0.027272132877366,0.004287598944591,-0.0004459150369066,0.0021800942422099,0.001697028578871,0.0030980582479927,0.0010461608791553,-0.0002867586251337,0.0020380434782609,-0.0005785784852245,-0.0008476121245492,0.0050066245799855,0.0444668775566183,0.0444668775566183,115.61349169699152,115.61349169699146,0.1561349169699146,0.1561349169699146,0.0,0.0,0.0,0.0444668775566183,115.61349169699146,0.0444668775566183,115.61349169699146,0.0,0.0,0.9999999999999994,0.0201777511637806,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0201777511637806,2.017775116378064e-05,2.0177751163780672e-05,0.0444458025638641,0.0444458025638641,115.61349169699152,115.46874504721568,115.46874504721568,0.0,115.61349169699152,115.61349169699152,0.0,115.46874504721568,115.46874504721568,0.0,115.61349169699152,115.46874504721568,0.0015696620595304,True
